region_pair,region1,region2,object,p_value,f_stat,subject,date
dCA1 → TEa,dCA1,TEa,object2,0.3373253493013972,73683045889621.38,466395,20241115
TEa → dCA1,TEa,dCA1,object3,0.7644710578842315,-414157199321734.94,466395,20241115
dCA1 → TEa,dCA1,TEa,object3,0.313373253493014,124890711229542.83,466395,20241115
LEC → PERI 35,LEC,PERI 35,object1,0.033932135728542916,926614884927756.4,472975,20250326
PERI 35 → LEC,PERI 35,LEC,object1,0.3373253493013972,229189552908551.62,472975,20250326
LEC → PERI 35,LEC,PERI 35,object2,0.42714570858283435,-96882207637334.9,472975,20250326
PERI 35 → LEC,PERI 35,LEC,object2,0.3373253493013972,102519898234887.53,472975,20250326
LEC → PERI 35,LEC,PERI 35,object3,0.07584830339321358,2009170898024446.0,472975,20250326
PERI 35 → LEC,PERI 35,LEC,object3,0.7904191616766467,-415716296712696.2,472975,20250326
LEC → PERI 36,LEC,PERI 36,object1,0.6626746506986028,-22885787444858.535,472975,20250326
PERI 36 → LEC,PERI 36,LEC,object1,0.4171656686626746,229550620389646.62,472975,20250326
LEC → PERI 36,LEC,PERI 36,object2,0.49700598802395207,-11107238442370.736,472975,20250326
PERI 36 → LEC,PERI 36,LEC,object2,0.6646706586826348,-342268190584743.8,472975,20250326
LEC → PERI 36,LEC,PERI 36,object3,0.36726546906187624,91886226814760.61,472975,20250326
PERI 36 → LEC,PERI 36,LEC,object3,0.8083832335329342,-764083620249074.1,472975,20250326
LEC → TEa,LEC,TEa,object1,0.26746506986027946,452538409252040.2,472975,20250326
TEa → LEC,TEa,LEC,object1,0.3972055888223553,268647875219474.78,472975,20250326
LEC → TEa,LEC,TEa,object2,0.8343313373253493,-571828196794037.0,472975,20250326
TEa → LEC,TEa,LEC,object2,0.18762475049900199,576497388833568.5,472975,20250326
LEC → TEa,LEC,TEa,object3,0.25149700598802394,278373934904318.22,472975,20250326
TEa → LEC,TEa,LEC,object3,0.7924151696606786,-619805467420812.2,472975,20250326
LEC → VIS,LEC,VIS,object1,0.5848303393213573,-143245569265393.78,472975,20250326
VIS → LEC,VIS,LEC,object1,0.654690618762475,106582205101540.1,472975,20250326
LEC → VIS,LEC,VIS,object2,0.033932135728542916,1621795370539803.2,472975,20250326
VIS → LEC,VIS,LEC,object2,0.8802395209580839,-737989900955808.4,472975,20250326
LEC → VIS,LEC,VIS,object3,0.9261477045908184,-1097932239542096.9,472975,20250326
VIS → LEC,VIS,LEC,object3,0.437125748502994,-36494695245406.484,472975,20250326
LEC → dCA1,LEC,dCA1,object1,0.8582834331337326,-318897918598166.9,472975,20250326
dCA1 → LEC,dCA1,LEC,object1,0.3273453093812375,480545729340732.2,472975,20250326
LEC → dCA1,LEC,dCA1,object2,0.23353293413173654,154246390998380.4,472975,20250326
dCA1 → LEC,dCA1,LEC,object2,0.003992015968063872,3218827054500892.5,472975,20250326
LEC → dCA1,LEC,dCA1,object3,0.45708582834331335,50435617692256.945,472975,20250326
dCA1 → LEC,dCA1,LEC,object3,0.3992015968063872,67179801033397.79,472975,20250326
PERI 35 → PERI 36,PERI 35,PERI 36,object1,0.4411177644710579,63046998921733.734,472975,20250326
PERI 36 → PERI 35,PERI 36,PERI 35,object1,0.6127744510978044,-193401578238835.62,472975,20250326
PERI 35 → PERI 36,PERI 35,PERI 36,object2,0.4491017964071856,56567962185402.07,472975,20250326
PERI 36 → PERI 35,PERI 36,PERI 35,object2,0.6347305389221557,-132180952682684.23,472975,20250326
PERI 35 → PERI 36,PERI 35,PERI 36,object3,0.8063872255489022,-74028796243506.44,472975,20250326
PERI 36 → PERI 35,PERI 36,PERI 35,object3,0.9261477045908184,-2513633038337343.5,472975,20250326
PERI 35 → TEa,PERI 35,TEa,object1,0.5668662674650699,76154235824597.25,472975,20250326
TEa → PERI 35,TEa,PERI 35,object1,0.5369261477045908,-111560242292574.44,472975,20250326
PERI 35 → TEa,PERI 35,TEa,object2,0.6746506986027944,-284078107943955.8,472975,20250326
TEa → PERI 35,TEa,PERI 35,object2,0.36726546906187624,45580401086503.9,472975,20250326
PERI 35 → TEa,PERI 35,TEa,object3,0.281437125748503,161557884861998.03,472975,20250326
TEa → PERI 35,TEa,PERI 35,object3,0.8622754491017964,-1179965641611133.8,472975,20250326
PERI 35 → VIS,PERI 35,VIS,object1,0.09181636726546906,437742236549348.94,472975,20250326
VIS → PERI 35,VIS,PERI 35,object1,0.4491017964071856,-27293268588565.21,472975,20250326
PERI 35 → VIS,PERI 35,VIS,object2,0.9920159680638723,-1177682184572603.8,472975,20250326
VIS → PERI 35,VIS,PERI 35,object2,0.8203592814371258,-345537752074480.06,472975,20250326
PERI 35 → VIS,PERI 35,VIS,object3,0.8662674650698603,-307749021453386.3,472975,20250326
VIS → PERI 35,VIS,PERI 35,object3,0.5588822355289421,-165508351115942.12,472975,20250326
PERI 35 → dCA1,PERI 35,dCA1,object1,0.021956087824351298,1747513762532314.5,472975,20250326
dCA1 → PERI 35,dCA1,PERI 35,object1,0.9121756487025948,-828607774694077.4,472975,20250326
PERI 35 → dCA1,PERI 35,dCA1,object2,0.8283433133732535,-357592145686092.7,472975,20250326
dCA1 → PERI 35,dCA1,PERI 35,object2,0.8522954091816367,-641651208250567.0,472975,20250326
PERI 35 → dCA1,PERI 35,dCA1,object3,0.38323353293413176,93021837303705.02,472975,20250326
dCA1 → PERI 35,dCA1,PERI 35,object3,0.3852295409181637,110138734294593.47,472975,20250326
PERI 36 → TEa,PERI 36,TEa,object1,0.1936127744510978,359261409169347.6,472975,20250326
TEa → PERI 36,TEa,PERI 36,object1,0.780439121756487,-202044422076997.0,472975,20250326
PERI 36 → TEa,PERI 36,TEa,object2,0.35728542914171657,136555134102885.11,472975,20250326
TEa → PERI 36,TEa,PERI 36,object2,0.14570858283433133,279502235014139.53,472975,20250326
PERI 36 → TEa,PERI 36,TEa,object3,0.9780439121756487,-5004847910326787.0,472975,20250326
TEa → PERI 36,TEa,PERI 36,object3,0.34331337325349304,138267412077071.11,472975,20250326
PERI 36 → VIS,PERI 36,VIS,object1,0.7145708582834331,-296770451042661.06,472975,20250326
VIS → PERI 36,VIS,PERI 36,object1,0.9421157684630739,-1663047112003758.0,472975,20250326
PERI 36 → VIS,PERI 36,VIS,object2,0.9520958083832335,-1721328224610680.8,472975,20250326
VIS → PERI 36,VIS,PERI 36,object2,0.4870259481037924,13406838338806.484,472975,20250326
PERI 36 → VIS,PERI 36,VIS,object3,0.7964071856287425,-435216468126058.9,472975,20250326
VIS → PERI 36,VIS,PERI 36,object3,0.40119760479041916,110010051937102.38,472975,20250326
PERI 36 → dCA1,PERI 36,dCA1,object1,0.8962075848303394,-586184705034570.2,472975,20250326
dCA1 → PERI 36,dCA1,PERI 36,object1,0.001996007984031936,2650681271547477.5,472975,20250326
PERI 36 → dCA1,PERI 36,dCA1,object2,0.4810379241516966,3312485254473.764,472975,20250326
dCA1 → PERI 36,dCA1,PERI 36,object2,0.40119760479041916,132934813835351.62,472975,20250326
PERI 36 → dCA1,PERI 36,dCA1,object3,0.7764471057884231,-340456782448523.5,472975,20250326
dCA1 → PERI 36,dCA1,PERI 36,object3,0.8922155688622755,-72997630522642.25,472975,20250326
TEa → VIS,TEa,VIS,object1,0.3193612774451098,-18707401496135.16,472975,20250326
VIS → TEa,VIS,TEa,object1,0.5329341317365269,75786500584629.45,472975,20250326
TEa → VIS,TEa,VIS,object2,0.12375249500998003,695506927438777.0,472975,20250326
VIS → TEa,VIS,TEa,object2,0.44510978043912175,-150689551901815.38,472975,20250326
TEa → VIS,TEa,VIS,object3,0.03592814371257485,1136763598064296.5,472975,20250326
VIS → TEa,VIS,TEa,object3,0.031936127744510975,1766949019516714.0,472975,20250326
TEa → dCA1,TEa,dCA1,object1,0.03992015968063872,1065748438138284.6,472975,20250326
dCA1 → TEa,dCA1,TEa,object1,0.3153692614770459,539247529694318.2,472975,20250326
TEa → dCA1,TEa,dCA1,object2,0.8363273453093812,-321516782838275.8,472975,20250326
dCA1 → TEa,dCA1,TEa,object2,0.6447105788423154,-282331414789010.8,472975,20250326
TEa → dCA1,TEa,dCA1,object3,0.2654690618762475,158015098970580.94,472975,20250326
dCA1 → TEa,dCA1,TEa,object3,0.562874251497006,-144760059957707.06,472975,20250326
VIS → dCA1,VIS,dCA1,object1,0.8942115768463074,-1679951419271949.2,472975,20250326
dCA1 → VIS,dCA1,VIS,object1,0.8662674650698603,-404041707261076.5,472975,20250326
VIS → dCA1,VIS,dCA1,object2,0.35528942115768464,115033972096231.2,472975,20250326
dCA1 → VIS,dCA1,VIS,object2,0.9580838323353293,-852837652089319.5,472975,20250326
VIS → dCA1,VIS,dCA1,object3,0.31137724550898205,248745176080810.94,472975,20250326
dCA1 → VIS,dCA1,VIS,object3,0.846307385229541,-272049404700864.53,472975,20250326
