subject,date,probe,neuron_id,region,allen_acronym,x,y,z,p_object,p_goal,p_interaction,eta2_object,eta2_goal,eta2_interaction,n_encounters,t_win_start_s,t_win_end_s
466396,20241101,probe00,813,VIS,VISal5,-3542.3051910132554,-3014.4343088953788,-1463.4225968326114,0.08157426660246925,0.6271703748843688,0.18951317774455845,0.09178069722989121,0.007460459564309211,0.05317096315040328,36,0.5,1.0
466396,20241101,probe00,815,VIS,VISal5,-3551.427305154255,-3014.79930469663,-1502.3669103019238,0.1215923397339709,0.959404551949857,1.0,0.07324695121951184,8.223684210525675e-05,8.211218711821226e-33,36,0.5,1.0
466396,20241101,probe00,816,VIS,VISal5,-3537.744160491555,-3014.2518120570294,-1443.9505534406208,0.025314092636076643,0.7396662534207634,0.11128995239837064,0.14678946197168677,0.003498810404462471,0.07732952516958229,36,0.5,1.0
466396,20241101,probe00,818,VIS,VISal5,-3542.3051910132554,-3014.4343088953788,-1463.4225968326114,0.385967343868997,0.09765110006777063,0.6448394121498715,0.023574516681621496,0.08339076498966241,0.006721433905899962,36,0.5,1.0
466396,20241101,probe00,819,VIS,VISal5,-3542.3051910132554,-3014.4343088953788,-1463.4225968326114,0.4330509795969304,0.43305097959693306,0.3478404314708784,0.019319938176197957,0.019319938176197857,0.027586206896551675,36,0.5,1.0
466396,20241101,probe00,821,VIS,VISal5,-3542.3051910132554,-3014.4343088953788,-1463.4225968326114,0.15967611342786353,0.5954307756620856,0.3880483271666466,0.06082929909492647,0.008909400528147461,0.023371190933631696,36,0.5,1.0
466396,20241101,probe01,8,CA1,CA1,-1855.7221107664932,-2541.7538380168467,-1564.356679670043,0.3806962758801967,0.3806962758801967,0.3806962758801967,0.024096385542168638,0.02409638554216861,0.02409638554216867,36,0.5,1.0
466396,20241101,probe01,17,CA1,CA1,-1880.3746949212484,-2540.2959280153004,-1462.3021552929767,0.43636068541690765,0.8450281614022277,0.7324618864811323,0.019046201919500075,0.0012120293917127422,0.003702584252682494,36,0.5,1.0
466396,20241101,probe01,23,CA1,CA1,-1880.3746949212484,-2540.2959280153004,-1462.3021552929767,0.07086814333805537,0.7544571932343049,0.37596597191731274,0.09837235154551983,0.0031002916842472186,0.024573244063111333,36,0.5,1.0
466396,20241101,probe01,26,CA1,CA1,-1894.4618829383144,-2539.4628367590326,-1403.9852963435408,,,,,,,36,0.5,1.0
466396,20241101,probe01,30,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,0.23291472128821591,0.026798760393329076,0.27724151328215674,0.04416058394160565,0.1441176470588236,0.0367782272894446,36,0.5,1.0
466396,20241101,probe01,32,CA1,CA1,-1887.4182889297815,-2539.8793823871665,-1433.1437258182589,0.6726156116825261,0.07385331326835023,0.2787958622611367,0.005651713175556366,0.09643710546025197,0.03654548220261635,36,0.5,1.0
466396,20241101,probe01,34,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,,,,,,,36,0.5,1.0
466396,20241101,probe01,42,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,,,,,,,36,0.5,1.0
466396,20241101,probe01,45,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,0.3204560406851085,0.8173308250515675,0.9386060192689055,0.030845044716188996,0.0016920473773265501,0.00018828845791752996,36,0.5,1.0
466396,20241101,probe01,46,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,0.6784316495810752,0.5190802004015032,0.8544858197191055,0.005441452152596127,0.013108904067585747,0.0010670655107282879,36,0.5,1.0
466396,20241101,probe01,47,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,,,,,,,36,0.5,1.0
466396,20241101,probe01,48,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,,,,,,,36,0.5,1.0
466396,20241101,probe01,49,CA1,CA1,-1887.4182889297815,-2539.8793823871665,-1433.1437258182589,,,,,,,36,0.5,1.0
466396,20241101,probe01,50,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,,,,,,,36,0.5,1.0
466396,20241101,probe01,51,CA1,CA1,-1887.4182889297815,-2539.8793823871665,-1433.1437258182589,0.12247433619984946,0.3652483201251211,0.8038099845851012,0.07291456271460296,0.025684568032264963,0.001956947162426632,36,0.5,1.0
466396,20241101,probe01,54,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,0.6118409524178354,0.5075673270588044,0.1544296910347455,0.008140262993112149,0.013840333317369863,0.06233778061108322,36,0.5,1.0
466396,20241101,probe01,68,CA1,CA1,-1915.5926717970997,-2538.2131994705273,-1316.5099796319828,0.7143950139458629,0.23395019086384328,0.8752639832483355,0.004242056964765007,0.0439697448258665,0.0007818608287724701,36,0.5,1.0
466396,20241101,probe01,90,CA1,CA1,-1957.8542358482978,-2535.7139257017225,-1141.5594027836744,0.04742312507299581,0.6697227561549328,0.9105102798041409,0.11726970190469446,0.00575803493101524,0.0004009044404175773,36,0.5,1.0
466396,20241101,probe01,129,CA1,CA1,-1869.8093004918558,-2540.920746659553,-1506.0398136487559,0.6105122702306256,0.6105122702306256,0.702202030031372,0.008200922603792935,0.008200922603792939,0.004629629629629597,36,0.5,1.0
466396,20241101,probe01,134,CA1,CA1,-1873.3310974961223,-2540.712473845486,-1491.4605989113968,0.2578197100826507,0.4166441350160486,0.22006217086285848,0.03982638945332207,0.020723842366165472,0.04661447825034292,36,0.5,1.0
466396,20241101,probe01,138,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,,,,,,,36,0.5,1.0
466396,20241101,probe01,140,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,,,,,,,36,0.5,1.0
466396,20241101,probe01,143,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,0.6084755558311103,0.04666707715318269,0.4689540272497664,0.008294453084499713,0.11802674043337943,0.01650862561407527,36,0.5,1.0
466396,20241101,probe01,144,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,0.7820033918550402,0.09134009147233628,0.17790934857356783,0.002427465032944243,0.08650089973839564,0.055979571603278315,36,0.5,1.0
466396,20241101,probe01,150,CA1,CA1,-1901.5054769468475,-2539.046291130898,-1374.826866868823,0.1252518927390004,0.15948799381639045,0.05295163572953236,0.07188415229417451,0.06088244978597305,0.11207621182404036,36,0.5,1.0
466396,20241101,probe01,151,CA1,CA1,-1901.5054769468475,-2539.046291130898,-1374.826866868823,0.9140952950305835,0.33513139748305965,0.3622950709509697,0.0003693103129904641,0.029055690072639286,0.025998560633321337,36,0.5,1.0
466396,20241101,probe01,152,CA1,CA1,-1901.5054769468475,-2539.046291130898,-1374.826866868823,0.07694657484421355,0.007181851636783411,0.0055168928055578685,0.09451431216727064,0.20493191518189816,0.21681681681681705,36,0.5,1.0
466396,20241101,probe01,156,CA1,CA1,-1897.9836799425807,-2539.2545639449654,-1389.4060816061817,0.8617298742178908,0.45231774958456183,0.3272220137930715,0.0009624639076034849,0.017768899169382835,0.03000726819644901,36,0.5,1.0
466396,20241101,probe01,157,CA1,CA1,-1905.0272739511138,-2538.838018316831,-1360.2476521314636,0.649762577949652,0.2738900032491936,0.37748423994914093,0.006523765144454833,0.03728551154689729,0.02441929720071472,36,0.5,1.0
466396,20241101,probe01,161,CA1,CA1,-1905.0272739511138,-2538.838018316831,-1360.2476521314636,0.2143140452021341,0.41476548397182966,0.31324313898052253,0.0477659270924006,0.02088973561950603,0.03176334490166907,36,0.5,1.0
466396,20241101,probe01,162,CA1,CA1,-1908.5490709553803,-2538.6297455027643,-1345.6684373941046,,,,,,,36,0.5,1.0
466396,20241101,probe01,191,root,fp,-1989.550422553069,-2533.839469566914,-1010.3464135726358,0.2050448362968584,0.5979340374474328,0.7060982126586294,0.04969905417024933,0.008789237668161436,0.0045036930282831966,36,0.5,1.0
466396,20241101,probe01,202,root,or,-2007.1594075744015,-2532.7981054965785,-937.4503398858405,0.8375828448208005,0.8375828448208005,0.22400075022960195,0.0013328890369876656,0.0013328890369876793,0.045845272206303654,36,0.5,1.0
466396,20241101,probe01,214,CA1,CA1,-1873.3310974961223,-2540.712473845486,-1491.4605989113968,0.8732824326759359,0.15763328919492983,0.3690810735048189,0.0008071025020177494,0.06141015921152397,0.025282127547896,36,0.5,1.0
466396,20241101,probe01,225,CA1,CA1,-1873.3310974961223,-2540.712473845486,-1491.4605989113968,0.8242144994457765,0.33908585616417586,0.6048754393647071,0.0015649452269170608,0.028590762984266604,0.008461405629424972,36,0.5,1.0
466396,20241101,probe01,226,CA1,CA1,-1873.3310974961223,-2540.712473845486,-1491.4605989113968,0.21435794747551548,0.5396871728625086,0.6886754480767022,0.04775699924332489,0.011867638810992738,0.0050823338076845,36,0.5,1.0
466396,20241101,probe01,229,CA1,CA1,-1873.3310974961223,-2540.712473845486,-1491.4605989113968,0.3942929784459974,0.9379197056355356,0.14562697280286446,0.022770041400075356,0.00019252984212552623,0.06499819949585885,36,0.5,1.0
466396,20241101,probe01,232,CA1,CA1,-1876.8528979169819,-2540.5042008293676,-1476.881370030336,0.3806962758801967,0.3806962758801946,0.3806962758801967,0.024096385542168614,0.024096385542168697,0.02409638554216858,36,0.5,1.0
466396,20241101,probe01,237,CA1,CA1,-1876.8528979169819,-2540.5042008293676,-1476.881370030336,0.22721873486758323,0.22721873486758282,0.22721873486758282,0.045228282395760745,0.04522828239576094,0.04522828239576087,36,0.5,1.0
466396,20241101,probe01,239,CA1,CA1,-1876.8528979169819,-2540.5042008293676,-1476.881370030336,0.7244345538239723,0.9144795026937147,0.01355204655937609,0.003937212989081495,0.0003660021362573425,0.17587797353301587,36,0.5,1.0
466396,20241101,probe01,245,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,0.5315827319761378,0.14978942314700677,0.8343656557886623,0.012345679012345682,0.06371911573472046,0.001386962552011087,36,0.5,1.0
466396,20241101,probe01,247,CA1,CA1,-1887.4182889297815,-2539.8793823871665,-1433.1437258182589,0.49856837183865876,0.17148395793166865,0.4622722002109175,0.014431864684217793,0.05762358158340951,0.017006339963538366,36,0.5,1.0
466396,20241101,probe01,248,CA1,CA1,-1887.4182889297815,-2539.8793823871665,-1433.1437258182589,0.7201191767895243,0.02294606306246555,0.5357734084314174,0.0040666829559778675,0.15138759768221838,0.012096880631792576,36,0.5,1.0
466396,20241101,probe01,249,CA1,CA1,-1883.896491925515,-2540.0876552012332,-1447.7229405556177,0.2871908724647052,0.7884481276078009,0.5469447202665121,0.03531521589184698,0.0022827792837780115,0.011450381679389306,36,0.5,1.0
466396,20241101,probe01,250,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,0.5091136556578253,0.9413221084399664,0.7131242913190474,0.01374045801526718,0.00017196904557179567,0.004281555060798089,36,0.5,1.0
466396,20241101,probe01,256,CA1,CA1,-1890.9400859340478,-2539.6711095731,-1418.5645110808998,0.5974880046036183,0.5974880046036136,0.11942660403837409,0.008810572687224585,0.008810572687224696,0.07407407407407396,36,0.5,1.0
466396,20241101,probe01,260,CA1,CA1,-1894.4618829383144,-2539.4628367590326,-1403.9852963435408,0.4340803670690526,0.7934228987038348,0.019670705450888774,0.01923446816695464,0.002174338457524186,0.1585808580858085,36,0.5,1.0
466396,20241101,probe01,262,CA1,CA1,-1901.5054769468475,-2539.046291130898,-1374.826866868823,0.6030119457565607,0.6030119457565607,0.6322053321199803,0.008548645210707055,0.008548645210707008,0.007245086626035731,36,0.5,1.0
466396,20241101,probe01,267,CA1,CA1,-1897.9836799425807,-2539.2545639449654,-1389.4060816061817,0.6749898461770755,0.8466637426287558,0.7808695064940863,0.005565317832975741,0.0011862764539296515,0.002453414376120191,36,0.5,1.0
466396,20241101,probe01,270,CA1,CA1,-1901.5054769468475,-2539.046291130898,-1374.826866868823,0.8730280415066676,0.08590178815446509,0.5239108092843293,0.0008103727714748866,0.08936484490398816,0.012810248198558864,36,0.5,1.0
466396,20241101,probe01,273,CA1,CA1,-1905.0272739511138,-2538.838018316831,-1360.2476521314636,0.7288236998168951,0.09874331466215953,0.5118864032030526,0.003807928278734793,0.0828737572688054,0.01356265047816744,36,0.5,1.0
466396,20241101,probe01,275,CA1,CA1,-1905.0272739511138,-2538.838018316831,-1360.2476521314636,0.6826739473093093,0.342936807865457,0.6826739473093093,0.005291005291005259,0.028144744399770296,0.005291005291005278,36,0.5,1.0
466396,20241101,probe01,278,CA1,CA1,-1912.0708747928334,-2538.4214722845945,-1331.0891943693418,0.7358515341073097,0.06824125854833756,0.5814964818317601,0.003605912504470188,0.10014533318979456,0.00959744068248463,36,0.5,1.0
466396,20241101,probe01,306,root,fp,-1986.0286255488024,-2534.047742380981,-1024.9256283099946,0.18748393928358503,0.18748393928358503,0.4249874478954463,0.05364806866952779,0.05364806866952796,0.02000000000000008,36,0.5,1.0
466396,20241101,probe01,315,root,fp,-1996.5940165616018,-2533.42292393878,-981.1879840979176,,,,,,,36,0.5,1.0
466396,20241101,probe01,344,CA1,CA1,-1875.1253386090686,-2540.606365615723,-1484.0329628368154,1.0,1.0,0.4136983054526453,3.118472427176597e-31,2.419072953442706e-36,0.02098445595854922,36,0.5,1.0
466396,20241101,probe01,345,CA1,CA1,-1875.1253386090686,-2540.606365615723,-1484.0329628368154,0.3146320776950486,0.9103345587404597,0.9754956641905487,0.03158444270425512,0.0004024867694948221,2.9948189631937684e-05,36,0.5,1.0
466396,20241101,probe01,346,CA1,CA1,-1875.1253386090686,-2540.606365615723,-1484.0329628368154,0.9100566150454354,0.21946087691852093,0.35745666522339814,0.00040499603103882133,0.04673330346521637,0.026520470142778165,36,0.5,1.0
466396,20241101,probe01,351,CA1,CA1,-1885.6907296218678,-2539.9815471735214,-1440.2953186247385,0.32176878719307517,0.6460535556118474,0.026990163914940198,0.03068073980826979,0.006672355964832089,0.143783850362154,36,0.5,1.0
466396,20241101,probe01,359,CA1,CA1,-1896.2561206346675,-2539.3567287313203,-1396.5576744126613,0.14063779353550301,0.14063779353550301,0.6070856332382013,0.0665843032706938,0.06658430327069378,0.008358662613981716,36,0.5,1.0
466396,20241101,probe01,365,CA1,CA1,-1903.2997214763868,-2538.940182699084,-1367.3992166505395,0.9334871561454082,0.9334871561454082,0.16241025610974819,0.00022106775726760567,0.00022106775726759992,0.06006442897225392,36,0.5,1.0
466396,20241101,probe01,398,root,fp,-1980.779269236623,-2534.3581799814033,-1046.6564358538333,0.2681760075259461,0.2681760075259461,0.2681760075259472,0.0381679389312978,0.03816793893129778,0.03816793893129764,36,0.5,1.0
466396,20241101,probe01,399,root,fp,-1977.2574722323561,-2534.56645279547,-1061.2356505911923,0.24711054774227093,0.0663740348546535,0.7929671934513082,0.041626935279737834,0.10144833303532245,0.0021841549486452953,36,0.5,1.0
466396,20241101,probe01,402,root,fp,-1984.301066240889,-2534.1499071673366,-1032.0772211164742,,,,,,,36,0.5,1.0
472975,20250326,probe00,11,LEC,ENTl3,-4608.912971011247,-3592.678075579926,-4543.262875021481,1.0,0.38415710335069897,0.38415710335069897,5.309680375220197e-32,0.010536174198080124,0.010536174198080043,76,0.5,1.0
472975,20250326,probe00,17,LEC,ENTl3,-4589.369100219646,-3593.3170715601846,-4465.689500238227,0.3977798042295392,0.20606139308154023,0.20606139308154023,0.009950248756218862,0.022113022113022147,0.022113022113022074,76,0.5,1.0
472975,20250326,probe00,19,LEC,ENTl3,-4584.483130744239,-3593.4768206133654,-4446.296149487156,0.15881631794477966,0.6766291856589268,0.017643314012986525,0.027385577560883164,0.002429779376032611,0.0757316524088248,76,0.5,1.0
472975,20250326,probe00,20,LEC,ENTl3,-4584.483130744239,-3593.4768206133654,-4446.296149487156,0.6641040861245484,0.6641040861245484,0.46973395648136484,0.0026338893766461695,0.0026338893766461612,0.007282260413632378,76,0.5,1.0
472975,20250326,probe00,29,LEC,ENTl3,-4574.711195348439,-3593.7963186034945,-4407.509462095529,0.20001668757105887,0.13076249888575855,0.2934955776163499,0.022705948583223876,0.031430165519806576,0.0153148043108338,76,0.5,1.0
472975,20250326,probe00,31,LEC,ENTl3,-4579.597164823844,-3593.6365695503137,-4426.9028128466,0.37737225912518246,0.14313160493887964,0.49188158318271324,0.010839020473705338,0.029539188656951546,0.006585136406396987,76,0.5,1.0
472975,20250326,probe00,33,LEC,ENTl3,-4574.711195348439,-3593.7963186034945,-4407.509462095529,0.4471197887565821,0.5982888038801382,0.2676155549987199,0.008050302481779605,0.0038746711313083423,0.017040358744394635,76,0.5,1.0
472975,20250326,probe00,37,LEC,ENTl3,-4564.939259952638,-3594.1158165936235,-4368.722774703901,0.9234607570664848,0.2383116778372704,0.23831167783726687,0.0001290859281995352,0.019259717786750154,0.019259717786750275,76,0.5,1.0
472975,20250326,probe00,38,LEC,ENTl3,-4574.711195348439,-3593.7963186034945,-4407.509462095529,0.24665816548876077,0.022279110801106873,1.0,0.018595358844321418,0.07045123726346467,3.414246142062343e-32,76,0.5,1.0
472975,20250326,probe00,40,LEC,ENTl3,-4564.939259952638,-3594.1158165936235,-4368.722774703901,0.7874652329162684,0.9024462080983742,0.3165263544051713,0.0010160468221245978,0.00021009639222476477,0.013932979137829548,76,0.5,1.0
472975,20250326,probe00,41,LEC,ENTl3,-4569.825229428044,-3593.9560675404427,-4388.1161254549725,0.0791091848883943,0.7127148458294197,0.44208655611581593,0.042201889995642984,0.0018943841685844756,0.008229492384997084,76,0.5,1.0
472975,20250326,probe00,45,LEC,ENTl3,-4574.711195348439,-3593.7963186034945,-4407.509462095529,0.2045166942428209,0.5848817848597181,0.3634721722047579,0.02226260790549745,0.004164738546968961,0.011483693155718858,76,0.5,1.0
472975,20250326,probe00,46,LEC,ENTl3,-4564.939259952638,-3594.1158165936235,-4368.722774703901,0.755358325423141,0.755358325423141,0.03180980418533015,0.001356852103120765,0.0013568521031207615,0.06242038216560502,76,0.5,1.0
472975,20250326,probe00,47,LEC,ENTl3,-4564.939259952638,-3594.1158165936235,-4368.722774703901,0.8888180986079999,0.77982847882618,0.12715352769076993,0.00027329871549604625,0.0010922992900054434,0.03201905265943369,76,0.5,1.0
472975,20250326,probe00,54,LEC,ENTl3,-4555.167324556838,-3594.4353145837526,-4329.936087312274,0.20606139308154023,0.20606139308154023,0.3977798042295392,0.02211302211302212,0.022113022113022043,0.009950248756218893,76,0.5,1.0
472975,20250326,probe00,55,LEC,ENTl3,-4555.167324556838,-3594.4353145837526,-4329.936087312274,0.47491017242569566,0.23518244753674183,0.034520188457347764,0.007114624505928832,0.01951600312256053,0.06058339566192975,76,0.5,1.0
472975,20250326,probe00,56,LEC,ENTl3,-4560.053294032243,-3594.2755655305723,-4349.329438063345,0.26891091479733353,0.5791963636932462,0.26891091479733353,0.016949152542372857,0.004291845493562269,0.016949152542372854,76,0.5,1.0
472975,20250326,probe00,58,LEC,ENTl3,-4555.167324556838,-3594.4353145837526,-4329.936087312274,0.4775223201883336,0.3616695513770384,0.01289820067420738,0.007031137896398279,0.011569775746321872,0.08283631544068902,76,0.5,1.0
472975,20250326,probe00,59,LEC,ENTl3,-4555.167324556838,-3594.4353145837526,-4329.936087312274,0.8685231607774586,0.6197360176866482,0.8685231607774586,0.00038315807399207644,0.0034378846398709934,0.00038315807399208815,76,0.5,1.0
472975,20250326,probe00,60,LEC,ENTl3,-4560.053294032243,-3594.2755655305723,-4349.329438063345,0.49941287809545976,0.684991310785183,0.13968704079279753,0.006359704909692165,0.002298850574712618,0.030047181524708134,76,0.5,1.0
472975,20250326,probe00,61,LEC,ENTl3,-4555.167324556838,-3594.4353145837526,-4329.936087312274,0.2672690732819509,0.2672690732819509,0.2672690732819509,0.017064846416382215,0.017064846416382302,0.017064846416382222,76,0.5,1.0
472975,20250326,probe00,65,LEC,ENTl3,-4550.281355081433,-3594.595063636934,-4310.542736561203,0.4477368813492296,0.2073660978707935,0.2073660978707935,0.008028545941123984,0.02198768689533856,0.021987686895338584,76,0.5,1.0
472975,20250326,probe00,66,LEC,ENTl3,-4550.281355081433,-3594.595063636934,-4310.542736561203,0.46182952399566934,0.008345288239390378,0.4618295239956727,0.007544006705783754,0.09272030651341005,0.007544006705783747,76,0.5,1.0
472975,20250326,probe00,67,LEC,ENTl3,-4550.281355081433,-3594.595063636934,-4310.542736561203,0.16053133849511167,0.5212972018879974,0.32634532604888544,0.02716455885654429,0.005736137667304034,0.013382579878064217,76,0.5,1.0
472975,20250326,probe00,68,LEC,ENTl3,-4550.281355081433,-3594.595063636934,-4310.542736561203,0.528909989930726,0.1682011015915691,0.7053285953536998,0.0055297500552974835,0.026207494043751334,0.0019977802441731394,76,0.5,1.0
472975,20250326,probe00,71,LEC,ENTl3,-4550.281355081433,-3594.595063636934,-4310.542736561203,0.010793956328559777,0.4544373535847991,0.5295371219452758,0.08687916805362625,0.007795253002731586,0.0055129823859588,76,0.5,1.0
472975,20250326,probe00,73,LEC,ENTl5,-4535.623453765236,-3595.0743105640113,-4252.36271252902,0.8495094921019597,0.7044312199279714,0.5695857357268977,0.0005033979360684467,0.002010555415933682,0.004512409125094014,76,0.5,1.0
472975,20250326,probe00,74,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,0.40959130374963104,0.19658344247335025,0.2897896313104691,0.00946494108557074,0.02305200990664896,0.01555000959877137,76,0.5,1.0
472975,20250326,probe00,75,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,0.3892168655538376,0.33619060711212934,0.5768574060511015,0.010315165792197552,0.012852006123393638,0.004344859779525301,76,0.5,1.0
472975,20250326,probe00,78,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,0.5784236428468275,0.7809592615672267,1.0,0.004309312903998137,0.0010808214242824235,8.3585081741259e-36,76,0.5,1.0
472975,20250326,probe00,79,LEC,ENTl5,-4535.623453765236,-3595.0743105640113,-4252.36271252902,0.9354138691499382,0.7459154472950771,0.06550173727818,9.183579759390312e-05,0.0014673514306676229,0.046334413593763585,76,0.5,1.0
472975,20250326,probe00,80,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,,,,,,,76,0.5,1.0
472975,20250326,probe00,81,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,0.744370502327065,0.3293977217179208,0.1945932864753444,0.0014858841010401249,0.013215859030837065,0.02325581395348834,76,0.5,1.0
472975,20250326,probe00,83,LEC,ENTl5,-4535.623453765236,-3595.0743105640113,-4252.36271252902,0.6162427892266449,0.014069279110788258,0.19477964100256545,0.0035068031982044973,0.08086427739681713,0.023236628626426524,76,0.5,1.0
472975,20250326,probe00,84,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,0.7619179523252365,0.6496396477725723,0.5449497540808536,0.001282873636946769,0.002881844380403438,0.005111821086261985,76,0.5,1.0
472975,20250326,probe00,85,LEC,ENTl5,-4535.623453765236,-3595.0743105640113,-4252.36271252902,0.8240230363952608,0.07137079495682079,0.6890697087617819,0.0006913525621526006,0.044450908321654416,0.0022365187619073947,76,0.5,1.0
472975,20250326,probe00,88,LEC,ENTl5,-4535.623453765236,-3595.0743105640113,-4252.36271252902,0.5883167489141652,0.9667545397837615,0.5883167489141652,0.004089138377410551,2.4294842205001765e-05,0.004089138377410521,76,0.5,1.0
472975,20250326,probe00,89,LEC,ENTl5,-4530.737484289831,-3595.2340596171925,-4232.969361777949,0.3206595163481923,0.3206595163481923,0.3206595163481923,0.013698630136986287,0.01369863013698635,0.01369863013698628,76,0.5,1.0
472975,20250326,probe00,90,LEC,ENTl5,-4525.851514814425,-3595.393808670373,-4213.576011026878,0.10043900355905934,0.8538272652637804,0.00418187055859896,0.037037037037037104,0.0004746084480303659,0.10838272650296353,76,0.5,1.0
472975,20250326,probe00,93,LEC,ENTl5,-4525.851514814425,-3595.393808670373,-4213.576011026878,,,,,,,76,0.5,1.0
472975,20250326,probe00,94,LEC,ENTl5,-4535.623453765236,-3595.0743105640113,-4252.36271252902,0.7910413855293581,0.29098254934405077,0.7910413855293581,0.0009813542688910755,0.015473887814313317,0.000981354268891069,76,0.5,1.0
472975,20250326,probe00,95,LEC,ENTl5,-4530.737484289831,-3595.2340596171925,-4232.969361777949,0.5059500493791849,0.9409950566339272,0.6046955566389844,0.006168608636052148,7.662248103592476e-05,0.0037407435682112957,76,0.5,1.0
472975,20250326,probe00,98,LEC,ENTl5,-4540.509423240641,-3594.9145615108305,-4271.756063280091,0.04802334162024571,0.3915255745803303,0.3915255745803303,0.05320304017372422,0.010215664018161166,0.01021566401816116,76,0.5,1.0
472975,20250326,probe00,100,LEC,ENTl5,-4525.851514814425,-3595.393808670373,-4213.576011026878,0.5581395854207678,0.08179663379698691,0.5581395854207678,0.004784688995215294,0.04147465437788017,0.004784688995215311,76,0.5,1.0
472975,20250326,probe00,101,LEC,ENTl5,-4530.737484289831,-3595.2340596171925,-4232.969361777949,0.5202285328798973,0.1360037219319715,0.8300742249285376,0.0057655349135169905,0.03060587133041846,0.0006439150032195703,76,0.5,1.0
472975,20250326,probe00,102,LEC,ENTl5,-4530.737484289831,-3595.2340596171925,-4232.969361777949,0.48245518121351083,1.0,0.16224681277912584,0.006875477463712762,1.3740064349891737e-31,0.026946107784431093,76,0.5,1.0
472975,20250326,probe00,104,LEC,ENTl5,-4530.737484289831,-3595.2340596171925,-4232.969361777949,0.29487153669314575,0.08288929618088427,0.48404247310941606,0.015228426395939094,0.0411861614497529,0.006825938566552905,76,0.5,1.0
472975,20250326,probe00,105,LEC,ENTl5,-4530.737484289831,-3595.2340596171925,-4232.969361777949,0.2894037102401495,0.6290536839907892,0.6290536839907892,0.015574720041189238,0.003258178026847335,0.0032581780268473716,76,0.5,1.0
472975,20250326,probe00,106,LEC,ENTl5,-4525.851514814425,-3595.393808670373,-4213.576011026878,0.8075459982122187,0.0708340369800541,0.46565161582450043,0.0008295313148071244,0.04461629982153461,0.007416563658838044,76,0.5,1.0
472975,20250326,probe00,110,LEC,ENTl5,-4525.851514814425,-3595.393808670373,-4213.576011026878,0.16253376982954887,0.18223037641246423,0.7493703612023197,0.026909818747915103,0.024577829794348867,0.0014263707422833502,76,0.5,1.0
472975,20250326,probe00,111,LEC,ENTl5,-4516.079582973634,-3595.7133065442695,-4174.789337745766,1.0,0.19720834220315028,1.0,5.0099668803332215e-33,0.02298850574712647,2.5561055511904105e-33,76,0.5,1.0
472975,20250326,probe00,113,LEC,ENTl5,-4520.96555244904,-3595.553557491089,-4194.182688496837,0.7637651341059933,0.31797459920967874,0.16348053900367776,0.0012624491513536257,0.01385041551246529,0.026790595954073276,76,0.5,1.0
472975,20250326,probe00,115,LEC,ENTl5,-4516.079582973634,-3595.7133065442695,-4174.789337745766,1.0,0.3673721353147513,1.0,1.2415369820067573e-33,0.011299435028248626,8.392789998365776e-33,76,0.5,1.0
472975,20250326,probe00,116,LEC,ENTl5,-4516.079582973634,-3595.7133065442695,-4174.789337745766,0.815997344331897,0.8159973443319235,0.06577526819750613,0.0007570022710068247,0.000757002271006797,0.04624277456647398,76,0.5,1.0
472975,20250326,probe00,117,LEC,ENTl5,-4520.96555244904,-3595.553557491089,-4194.182688496837,0.8014150843796137,0.11423805790370566,0.2776294894164387,0.0008843470570895163,0.03428625700446394,0.01634903743832828,76,0.5,1.0
472975,20250326,probe00,121,LEC,ENTl5,-4516.079582973634,-3595.7133065442695,-4174.789337745766,0.6282564100751415,0.6282564100751415,0.4681252179537665,0.0032733224222585813,0.0032733224222586304,0.0073349633251833385,76,0.5,1.0
472975,20250326,probe00,128,LEC,ENTl5,-4520.96555244904,-3595.553557491089,-4194.182688496837,0.004334872103303237,0.744370502327065,0.744370502327065,0.1075697211155378,0.0014858841010401186,0.0014858841010401142,76,0.5,1.0
