subject,date,probe,neuron_id,region,allen_acronym,x,y,z,p,r
466395,20241113,probe00,638,TEa,TEa5,-4381.55848176197,-3425.9549341594466,-2498.5644644739823,0.014,-0.09723866289500896
466395,20241113,probe00,639,TEa,TEa5,-4381.55848176197,-3425.9549341594466,-2498.5644644739823,0.0,0.18630352524534144
466395,20241113,probe00,640,TEa,TEa5,-4376.083288196029,-3425.9065929225,-2479.3286464015496,0.928,0.007276898416944483
466395,20241113,probe00,642,TEa,TEa5,-4376.083288196029,-3425.9065929225,-2479.3286464015496,0.0,0.0984449250902368
466395,20241113,probe00,644,TEa,TEa5,-4381.55848176197,-3425.9549341594466,-2498.5644644739823,0.0,-0.25457530400678574
466395,20241113,probe00,645,TEa,TEa5,-4381.55848176197,-3425.9549341594466,-2498.5644644739823,0.0,0.23671126439952014
466395,20241113,probe00,650,TEa,TEa5,-4365.132837324246,-3425.809909885839,-2440.856786321388,0.8,-0.003945705647559158
466395,20241113,probe00,651,TEa,TEa5,-4370.608094630086,-3425.8582516855536,-2460.0928283291173,0.097,0.04903731596713985
466395,20241113,probe00,653,TEa,TEa5,-4370.608094630086,-3425.8582516855536,-2460.0928283291173,0.0,0.22253511454098832
466395,20241113,probe00,655,TEa,TEa5,-4365.132837324246,-3425.809909885839,-2440.856786321388,0.006,0.08287098306486791
466395,20241113,probe00,657,TEa,TEa5,-4370.608094630086,-3425.8582516855536,-2460.0928283291173,0.0,0.23350162948191955
466395,20241113,probe00,658,TEa,TEa5,-4370.608094630086,-3425.8582516855536,-2460.0928283291173,0.0,-0.27440303709883446
466395,20241113,probe00,660,TEa,TEa5,-4359.6576437583035,-3425.7615686488925,-2421.6209682489557,0.0,0.25643773505854683
466395,20241113,probe00,664,TEa,TEa5,-4359.6576437583035,-3425.7615686488925,-2421.6209682489557,0.0,0.18577235538583797
466395,20241113,probe00,665,TEa,TEa5,-4359.6576437583035,-3425.7615686488925,-2421.6209682489557,0.679,-0.008794991875819315
466395,20241113,probe00,667,TEa,TEa5,-4354.182450192362,-3425.713227411946,-2402.3851501765234,0.0,0.47216636252997024
466395,20241113,probe00,668,TEa,TEa5,-4359.6576437583035,-3425.7615686488925,-2421.6209682489557,0.099,0.03363818641796927
466395,20241113,probe00,669,TEa,TEa5,-4354.182450192362,-3425.713227411946,-2402.3851501765234,0.998,-0.00010096700774488848
466395,20241113,probe00,670,TEa,TEa5,-4354.182450192362,-3425.713227411946,-2402.3851501765234,0.366,-0.019433458438977078
466395,20241113,probe00,673,TEa,TEa5,-4343.23199932058,-3425.6165443752852,-2363.9132900963614,0.573,0.01097319785817415
466395,20241113,probe00,674,TEa,TEa5,-4343.23199932058,-3425.6165443752852,-2363.9132900963614,0.0,0.277712507978496
466395,20241113,probe00,675,TEa,TEa5,-4343.23199932058,-3425.6165443752852,-2363.9132900963614,0.079,0.03502294547874104
466395,20241113,probe00,676,TEa,TEa5,-4348.707192886522,-3425.664885612231,-2383.149108168794,0.209,-0.05562310396752837
466395,20241113,probe00,678,TEa,TEa5,-4348.707192886522,-3425.664885612231,-2383.149108168794,0.002,-0.06177512812320533
466395,20241113,probe00,679,TEa,TEa5,-4348.707192886522,-3425.664885612231,-2383.149108168794,0.029,-0.04722610666273505
466395,20241113,probe00,680,TEa,TEa5,-4348.707192886522,-3425.664885612231,-2383.149108168794,0.0,0.13788750961496232
466395,20241113,probe00,681,TEa,TEa5,-4348.707192886522,-3425.664885612231,-2383.149108168794,0.021,0.06736841321400004
466395,20241113,probe00,683,TEa,TEa5,-4343.23199932058,-3425.6165443752852,-2363.9132900963614,0.0,0.14350651233589412
466395,20241113,probe00,684,TEa,TEa5,-4343.23199932058,-3425.6165443752852,-2363.9132900963614,0.0,0.2348304895047915
466395,20241113,probe00,686,TEa,TEa5,-4343.23199932058,-3425.6165443752852,-2363.9132900963614,0.04,-0.09667483733518502
466395,20241113,probe00,687,TEa,TEa5,-4348.707192886522,-3425.664885612231,-2383.149108168794,0.0,0.15116772268600384
466395,20241113,probe00,689,TEa,TEa5,-4332.281548448797,-3425.5198613386237,-2325.4414300162,0.0,0.3624817461567696
466395,20241113,probe00,690,TEa,TEa5,-4337.756805754638,-3425.5682031383385,-2344.6774720239296,0.973,0.0006365070081383317
466395,20241113,probe00,691,TEa,TEa5,-4337.756805754638,-3425.5682031383385,-2344.6774720239296,0.252,-0.043583497990131184
466395,20241113,probe00,694,TEa,TEa5,-4332.281548448797,-3425.5198613386237,-2325.4414300162,0.019,0.0640098222740873
466395,20241113,probe00,697,TEa,TEa5,-4332.281548448797,-3425.5198613386237,-2325.4414300162,0.0,0.09914516038584792
466395,20241113,probe00,699,TEa,TEa5,-4337.756805754638,-3425.5682031383385,-2344.6774720239296,0.0,0.18467417105135372
466395,20241113,probe00,700,TEa,TEa5,-4332.281548448797,-3425.5198613386237,-2325.4414300162,0.0,0.2702905764889164
466395,20241113,probe00,701,TEa,TEa5,-4337.756805754638,-3425.5682031383385,-2344.6774720239296,0.045,0.07198178409145214
466395,20241113,probe00,702,TEa,TEa5,-4332.281548448797,-3425.5198613386237,-2325.4414300162,0.0,-0.08934689337915055
466395,20241113,probe00,703,TEa,TEa5,-4337.756805754638,-3425.5682031383385,-2344.6774720239296,0.0,-0.14502697499270994
466395,20241113,probe00,706,TEa,TEa5,-4337.756805754638,-3425.5682031383385,-2344.6774720239296,0.71,-0.025076319710050823
466395,20241113,probe00,710,TEa,TEa5,-4326.806354882855,-3425.4715201016775,-2306.205611943768,0.0,0.11681559647483815
466395,20241113,probe00,711,TEa,TEa5,-4326.806354882855,-3425.4715201016775,-2306.205611943768,0.431,-0.022498218063966284
466395,20241113,probe00,713,TEa,TEa5,-4326.806354882855,-3425.4715201016775,-2306.205611943768,0.002,-0.06782294098389163
466395,20241113,probe00,715,TEa,TEa5,-4326.806354882855,-3425.4715201016775,-2306.205611943768,0.0,-0.12840321256934906
466395,20241113,probe00,718,TEa,TEa5,-4321.3311613169135,-3425.423178864731,-2286.9697938713352,0.574,0.01257090361305983
466395,20241113,probe00,720,TEa,TEa5,-4326.806354882855,-3425.4715201016775,-2306.205611943768,0.0,0.23553038250739478
466395,20241113,probe00,723,TEa,TEa5,-4321.3311613169135,-3425.423178864731,-2286.9697938713352,0.0,0.32556247934165605
466395,20241113,probe00,724,TEa,TEa5,-4315.855904011072,-3425.3748370650164,-2267.733751863606,0.9,-0.005221853383180027
466395,20241113,probe00,727,TEa,TEa5,-4310.380710445131,-3425.3264958280697,-2248.4979337911736,0.0,-0.06754185177896839
466395,20241113,probe00,728,TEa,TEa5,-4315.855904011072,-3425.3748370650164,-2267.733751863606,0.0,0.21147200484193884
466395,20241113,probe00,729,TEa,TEa5,-4310.380710445131,-3425.3264958280697,-2248.4979337911736,0.0,0.12026936418814907
466395,20241113,probe00,730,TEa,TEa5,-4315.855904011072,-3425.3748370650164,-2267.733751863606,0.195,-0.024465574538224746
466395,20241113,probe00,734,TEa,TEa5,-4315.855904011072,-3425.3748370650164,-2267.733751863606,0.945,0.002256763902415547
466395,20241113,probe00,735,TEa,TEa5,-4310.380710445131,-3425.3264958280697,-2248.4979337911736,0.0,0.273881791440221
466395,20241113,probe00,737,TEa,TEa5,-4310.380710445131,-3425.3264958280697,-2248.4979337911736,0.202,-0.027335349170587872
466395,20241113,probe00,738,TEa,TEa5,-4315.855904011072,-3425.3748370650164,-2267.733751863606,0.0,0.14915617152800487
466395,20241113,probe00,739,TEa,TEa5,-4310.380710445131,-3425.3264958280697,-2248.4979337911736,0.1,-0.0730687294475535
466395,20241113,probe00,741,TEa,TEa5,-4315.855904011072,-3425.3748370650164,-2267.733751863606,0.016,0.10132926332202177
466395,20241113,probe00,743,TEa,TEa5,-4304.905516879188,-3425.278154591124,-2229.262115718741,0.0,0.1775728032069101
466395,20241113,probe00,744,TEa,TEa5,-4304.905516879188,-3425.278154591124,-2229.262115718741,0.0,0.3657532539951237
466395,20241113,probe00,747,TEa,TEa5,-4293.9550660074065,-3425.1814715544624,-2190.7902556385793,0.0,0.17825917371798117
466395,20241113,probe00,748,TEa,TEa5,-4304.905516879188,-3425.278154591124,-2229.262115718741,0.718,0.007969982674637062
466395,20241113,probe00,751,TEa,TEa5,-4299.430259573348,-3425.229812791409,-2210.026073711012,0.0,0.15299715825144244
466395,20241113,probe00,753,TEa,TEa5,-4304.905516879188,-3425.278154591124,-2229.262115718741,0.0,0.1043363637061553
466395,20241113,probe00,759,TEa,TEa5,-4288.479872441464,-3425.1331303175157,-2171.554437566147,0.0,0.28466550929900175
466395,20241113,probe00,764,TEa,TEa5,-4293.9550660074065,-3425.1814715544624,-2190.7902556385793,0.0,0.18866248450731282
466395,20241113,probe00,765,TEa,TEa5,-4288.479872441464,-3425.1331303175157,-2171.554437566147,0.0,0.24097771886745148
466395,20241113,probe00,766,TEa,TEa5,-4293.9550660074065,-3425.1814715544624,-2190.7902556385793,0.0,0.2830431992601504
466395,20241113,probe00,767,TEa,TEa5,-4288.479872441464,-3425.1331303175157,-2171.554437566147,0.0,0.0974828195370196
466395,20241113,probe00,768,TEa,TEa5,-4293.9550660074065,-3425.1814715544624,-2190.7902556385793,0.0,0.1521271018675011
466395,20241113,probe00,770,TEa,TEa5,-4288.479872441464,-3425.1331303175157,-2171.554437566147,0.003,-0.07222360670951876
466395,20241113,probe00,774,TEa,TEa5,-4283.004615135623,-3425.084788517801,-2152.3183955584177,0.013,0.05982200071436321
466395,20241113,probe00,777,TEa,TEa5,-4283.004615135623,-3425.084788517801,-2152.3183955584177,0.0,0.21511989914875368
466395,20241113,probe00,778,TEa,TEa5,-4283.004615135623,-3425.084788517801,-2152.3183955584177,0.027,0.06461412137120004
466395,20241113,probe00,779,TEa,TEa5,-4283.004615135623,-3425.084788517801,-2152.3183955584177,0.0,0.20661190649937825
466395,20241113,probe00,780,TEa,TEa5,-4277.529421569681,-3425.036447280855,-2133.0825774859854,0.005,-0.06043914542307194
466395,20241113,probe00,781,TEa,TEa5,-4283.004615135623,-3425.084788517801,-2152.3183955584177,0.193,0.03644976038930103
466395,20241113,probe00,784,TEa,TEa5,-4277.529421569681,-3425.036447280855,-2133.0825774859854,0.0,0.2347069507125219
466395,20241113,probe00,786,TEa,TEa5,-4277.529421569681,-3425.036447280855,-2133.0825774859854,0.0,0.0891056811610749
466395,20241113,probe00,787,TEa,TEa5,-4283.004615135623,-3425.084788517801,-2152.3183955584177,0.005,0.05969954569632223
466395,20241113,probe00,789,TEa,TEa5,-4266.5789706978985,-3424.9397642441936,-2094.610717405824,0.0,0.06701320442036159
466395,20241113,probe00,790,TEa,TEa5,-4266.5789706978985,-3424.9397642441936,-2094.610717405824,0.196,-0.016709928965431015
466395,20241113,probe00,792,TEa,TEa5,-4272.054164263841,-3424.9881054811403,-2113.846535478256,0.0,0.27513177484983664
466395,20241113,probe00,793,TEa,TEa5,-4272.054164263841,-3424.9881054811403,-2113.846535478256,0.002,0.07170228212924018
466395,20241113,probe00,796,TEa,TEa5,-4272.054164263841,-3424.9881054811403,-2113.846535478256,0.0,0.20251927048449586
466395,20241113,probe00,798,TEa,TEa5,-4272.054164263841,-3424.9881054811403,-2113.846535478256,0.0,0.17869425697409033
466395,20241113,probe00,803,TEa,TEa4,-4261.103777131957,-3424.8914230072473,-2075.374899333391,0.0,0.1132885180504145
466395,20241113,probe00,805,TEa,TEa4,-4261.103777131957,-3424.8914230072473,-2075.374899333391,0.0,0.10192728881302844
466395,20241113,probe00,806,TEa,TEa4,-4255.628519826117,-3424.8430812075326,-2056.1388573256622,0.0,0.20240781278737352
466395,20241113,probe00,807,TEa,TEa4,-4261.103777131957,-3424.8914230072473,-2075.374899333391,0.262,0.02301628918434346
466395,20241113,probe00,809,TEa,TEa4,-4261.103777131957,-3424.8914230072473,-2075.374899333391,0.0,0.11492014764207299
466395,20241113,probe00,813,TEa,TEa4,-4244.678132694233,-3424.74639873364,-2017.6672211807975,0.0,0.1320170451811973
466395,20241113,probe00,814,TEa,TEa4,-4250.153326260174,-3424.7947399705863,-2036.9030392532297,0.042,0.058603464468067475
466395,20241113,probe00,815,TEa,TEa4,-4250.153326260174,-3424.7947399705863,-2036.9030392532297,0.0,0.32050667733189225
466395,20241113,probe00,816,TEa,TEa4,-4244.678132694233,-3424.74639873364,-2017.6672211807975,0.0,0.13287287228824818
466395,20241113,probe00,817,TEa,TEa4,-4250.153326260174,-3424.7947399705863,-2036.9030392532297,0.0,0.13402975554765617
466395,20241113,probe00,822,TEa,TEa4,-4233.72768182245,-3424.6497156969785,-1979.1953611006354,0.0,0.2820130630527123
466395,20241113,probe00,824,TEa,TEa4,-4239.202875388392,-3424.6980569339253,-1998.4311791730681,0.073,0.08969159420286744
466395,20241113,probe00,829,TEa,TEa4,-4239.202875388392,-3424.6980569339253,-1998.4311791730681,0.0,0.30027279090382714
466395,20241113,probe00,837,TEa,TEa4,-4233.72768182245,-3424.6497156969785,-1979.1953611006354,0.159,0.018211100294690908
466395,20241113,probe00,838,TEa,TEa4,-4233.72768182245,-3424.6497156969785,-1979.1953611006354,0.0,0.09295094491836416
466395,20241113,probe00,839,TEa,TEa4,-4244.678132694233,-3424.74639873364,-2017.6672211807975,0.418,0.01582084347596805
466395,20241113,probe00,841,TEa,TEa4,-4228.2524882565085,-3424.6013744600323,-1959.9595430282034,0.0,0.08616853580635109
466395,20241113,probe00,843,TEa,TEa4,-4222.777230950667,-3424.5530326603175,-1940.7235010204738,0.0,0.264487183242901
466395,20241113,probe00,847,TEa,TEa4,-4217.302037384726,-3424.5046914233712,-1921.4876829480418,0.0,0.2421509868553889
466395,20241113,probe00,852,TEa,TEa4,-4222.777230950667,-3424.5530326603175,-1940.7235010204738,0.0,0.3853359956099891
466395,20241113,probe00,853,TEa,TEa4,-4200.876392947001,-3424.359667149764,-1863.7800047954477,0.197,0.062363430204267316
466395,20241113,probe00,855,TEa,TEa4,-4200.876392947001,-3424.359667149764,-1863.7800047954477,0.041,-0.026213898494850108
466395,20241113,probe00,863,TEa,TEa4,-4184.450748509276,-3424.214642876156,-1806.0723266428536,0.0,0.3219587422275829
466395,20241113,probe00,868,TEa,TEa2/3,-4178.975554943334,-3424.16630163921,-1786.836508570421,0.0,0.24219400850536102
466395,20241113,probe00,871,TEa,TEa2/3,-4168.025104071552,-3424.0696186025484,-1748.3646484902595,0.0,0.22876093804690348
466395,20241113,probe00,876,TEa,TEa2/3,-4168.025104071552,-3424.0696186025484,-1748.3646484902595,0.02,0.0804682137018325
466395,20241113,probe00,878,TEa,TEa2/3,-4157.074653199769,-3423.972935565888,-1709.8927884100979,0.0,0.1738229805025225
466395,20241113,probe00,887,TEa,TEa2/3,-4157.074653199769,-3423.972935565888,-1709.8927884100979,0.0,0.18677912311342387
466395,20241113,probe00,890,VIS,VISli2/3,-4151.599459633827,-3423.924594328941,-1690.6569703376654,0.596,-0.011655738938402254
466395,20241113,probe00,891,VIS,VISli2/3,-4146.124266067885,-3423.8762530919944,-1671.421152265233,0.545,0.03141872843641208
466395,20241113,probe00,893,VIS,VISli2/3,-4146.124266067885,-3423.8762530919944,-1671.421152265233,0.062,-0.02742131814065354
466395,20241113,probe00,895,VIS,VISli2/3,-4146.124266067885,-3423.8762530919944,-1671.421152265233,0.226,0.05093556704783604
466395,20241113,probe00,904,VIS,VISli2/3,-4129.698557890262,-3423.731228255619,-1613.7132501773422,0.0,0.10035860500956349
466395,20241113,probe00,910,VIS,VISli2/3,-4113.272913452538,-3423.5862039820117,-1556.0055720247478,0.0,-0.1974350736706339
466395,20241113,probe00,912,VIS,VISli2/3,-4118.748170758378,-3423.6345457817265,-1575.2416140324774,0.078,0.08432586707183412
466395,20241113,probe01,28,dCA1,CA1,-2451.710967455754,-2331.1809602840467,-1706.8538420679356,0.435,-0.0372391517813291
466395,20241113,probe01,30,dCA1,CA1,-2451.710967455754,-2331.1809602840467,-1706.8538420679356,0.113,-0.03166383573869426
466395,20241113,probe01,32,dCA1,CA1,-2455.5756229945887,-2327.233882961943,-1692.9080558856565,0.004,0.06652917159849323
466395,20241113,probe01,36,dCA1,CA1,-2459.440278533424,-2323.2868056398393,-1678.9622697033772,0.0,0.25199673565283914
466395,20241113,probe01,41,dCA1,CA1,-2471.034252648348,-2311.4455660151884,-1637.1248840981486,0.887,-0.009191190972106633
466395,20241113,probe01,44,dCA1,CA1,-2474.8989081871828,-2307.4984886930847,-1623.1790979158693,0.0,0.13125402108700943
466395,20241113,probe01,49,dCA1,CA1,-2478.7635637260173,-2303.5514113709805,-1609.2333117335902,0.0,0.11007105582580616
466395,20241113,probe01,53,dCA1,CA1,-2478.7635637260173,-2303.5514113709805,-1609.2333117335902,0.637,-0.017730372521403772
466395,20241113,probe01,55,dCA1,CA1,-2482.6282192648523,-2299.6043340488764,-1595.2875255513106,0.005,-0.09032668449292673
466395,20241113,probe01,59,dCA1,CA1,-2482.6282192648523,-2299.6043340488764,-1595.2875255513106,0.0,-0.12374582250380067
466395,20241113,probe01,60,dCA1,CA1,-2486.492874803687,-2295.6572567267726,-1581.3417393690313,0.8,-0.021408422456471184
466395,20241113,probe01,64,dCA1,CA1,-2494.2221858813564,-2287.763102082565,-1553.4501670044726,0.435,-0.026997290247261482
466395,20241113,probe01,66,dCA1,CA1,-2494.2221858813564,-2287.763102082565,-1553.4501670044726,0.0,0.26623257690396096
466395,20241113,probe01,70,dCA1,CA1,-2501.951496959026,-2279.868947438357,-1525.558594639914,1.0,-0.00036624968571442006
466395,20241113,probe01,98,dCA1,CA1,-2412.359320521593,-2371.371862588395,-1848.8560589666313,0.356,0.016895616730620823
466395,20241113,probe01,115,dCA1,CA1,-2447.141224120316,-2335.8481628602904,-1723.343969796922,0.0,-0.10900093367700316
466395,20241113,probe01,119,dCA1,CA1,-2454.8705389471957,-2327.9540043869133,-1695.4523839031683,0.367,-0.025165708193767015
466395,20241113,probe01,120,dCA1,CA1,-2454.8705389471957,-2327.9540043869133,-1695.4523839031683,0.018,0.08769520029062991
466395,20241113,probe01,129,dCA1,CA1,-2458.73519448603,-2324.0069270648096,-1681.506597720889,0.58,-0.04757654425448179
466395,20241113,probe01,130,dCA1,CA1,-2458.73519448603,-2324.0069270648096,-1681.506597720889,0.481,0.04272678880839525
466395,20241113,probe01,132,dCA1,CA1,-2466.4645055636997,-2316.1127724206012,-1653.61502535633,0.502,0.03922881912036354
466395,20241113,probe01,134,dCA1,CA1,-2470.3291611025343,-2312.1656950984975,-1639.6692391740507,0.565,-0.04062260437801497
466395,20241113,probe01,136,dCA1,CA1,-2466.4645055636997,-2316.1127724206012,-1653.61502535633,0.0,0.44574628652229226
466395,20241113,probe01,142,dCA1,CA1,-2478.058472180204,-2304.27154045429,-1611.777666809492,0.079,-0.0639945354176921
466395,20241113,probe01,145,dCA1,CA1,-2478.058472180204,-2304.27154045429,-1611.777666809492,0.824,-0.01866652670480149
466395,20241113,probe01,159,dCA1,CA1,-2485.7877832578733,-2296.377385810082,-1583.8860944449334,0.881,0.00768306174401316
466395,20241113,probe01,163,dCA1,CA1,-2485.7877832578733,-2296.377385810082,-1583.8860944449334,0.446,0.0227400745380579
466395,20241113,probe01,164,dCA1,CA1,-2485.7877832578733,-2296.377385810082,-1583.8860944449334,0.0,-0.1551600574792511
466395,20241113,probe01,167,dCA1,CA1,-2489.652446295128,-2292.4303008296392,-1569.9402812042638,0.0,0.4531808263701092
466395,20241113,probe01,179,dCA1,CA1,-2497.381757372797,-2284.5361461854313,-1542.0487088397051,0.0,0.217329701067771
466395,20241113,probe01,184,dCA1,CA1,-2505.111068450467,-2276.6419915412234,-1514.1571364751464,0.0,0.32729381246636946
466395,20241113,probe01,197,dCA1,CA1,-2543.7576238388147,-2237.1712183201844,-1374.699274652353,0.063,-0.06710587871538538
466395,20241113,probe01,201,dCA1,CA1,-2543.7576238388147,-2237.1712183201844,-1374.699274652353,0.0,0.08990072654180034
466395,20241113,probe01,205,root,ccs,-2563.0809015329887,-2217.435831709665,-1304.9703437409562,0.0,0.4487703776889098
466395,20241113,probe01,242,dCA1,CA1,-2460.940908227311,-2321.754171909847,-1673.547178852604,0.0,0.26241774657738537
466395,20241113,probe01,249,dCA1,CA1,-2457.0762526884764,-2325.701249231951,-1687.4929650348831,0.0,0.2098891513493686
466395,20241113,probe01,250,dCA1,CA1,-2460.940908227311,-2321.754171909847,-1673.547178852604,0.085,0.07728291556551845
466395,20241113,probe01,251,dCA1,CA1,-2460.940908227311,-2321.754171909847,-1673.547178852604,0.0,0.24605220887559828
466395,20241113,probe01,253,dCA1,CA1,-2468.670219304981,-2313.8600172656393,-1645.6556064880454,0.393,-0.04751833694196131
466395,20241113,probe01,255,dCA1,CA1,-2468.670219304981,-2313.8600172656393,-1645.6556064880454,0.15,-0.05234791761049364
466395,20241113,probe01,256,dCA1,CA1,-2464.8055637661464,-2317.807094587743,-1659.6013926703247,0.0,0.5210342597078492
466395,20241113,probe01,257,dCA1,CA1,-2468.670219304981,-2313.8600172656393,-1645.6556064880454,0.0,0.2380496791458926
466395,20241113,probe01,260,dCA1,CA1,-2476.3995303826505,-2305.9658626214314,-1617.7640341234867,0.436,-0.04924609231681172
466395,20241113,probe01,262,dCA1,CA1,-2476.3995303826505,-2305.9658626214314,-1617.7640341234867,0.458,-0.02285632069995665
466395,20241113,probe01,263,dCA1,CA1,-2472.5348748438155,-2309.912939943535,-1631.7098203057658,0.464,0.025410978047156474
466395,20241113,probe01,274,dCA1,CA1,-2487.9934969991546,-2294.1246306551197,-1575.9266755766484,0.083,-0.05979332897782977
466395,20241113,probe01,296,dCA1,CA1,-2538.2340265024263,-2242.81261780943,-1394.6314281486268,0.0,-0.11191152103226681
466395,20241113,probe01,306,root,ccs,-2569.1512708131045,-2211.2359992325987,-1283.0651386903912,0.9,-0.004769461906031232
466395,20241113,probe01,347,dCA1,CA1,-2449.7965948453093,-2333.136160855175,-1713.7619431471144,0.599,-0.03689647443522104
466395,20241113,probe01,351,dCA1,CA1,-2457.5259096721884,-2325.2420023817976,-1685.8703572533605,0.148,-0.05334711884682649
466395,20241113,probe01,356,dCA1,CA1,-2469.1198762886934,-2313.4007704154865,-1644.0329987065224,0.112,0.06946202596485643
466395,20241113,probe01,357,dCA1,CA1,-2465.255220749858,-2317.34784773759,-1657.9787848888016,0.0,0.2898595516498465
466395,20241113,probe01,361,dCA1,CA1,-2465.255220749858,-2317.34784773759,-1657.9787848888016,0.0,-0.17271128577477404
466395,20241113,probe01,364,dCA1,CA1,-2476.8491873663625,-2305.506615771278,-1616.1414263419636,0.0,0.20463267062552304
466395,20241113,probe01,365,dCA1,CA1,-2472.984531827528,-2309.4536930933823,-1630.0872125242431,0.035,-0.08984028772166594
466395,20241113,probe01,367,dCA1,CA1,-2480.7138429051975,-2301.5595384491744,-1602.1956401596842,0.04,0.10348784937164071
466395,20241113,probe01,372,dCA1,CA1,-2484.578498444032,-2297.6124611270707,-1588.2498539774049,0.0,0.21654024548181705
466395,20241113,probe01,375,dCA1,CA1,-2492.3078095217015,-2289.718306482863,-1560.3582816128462,0.087,-0.0737014023119045
466395,20241113,probe01,403,root,alv,-2550.277650102643,-2230.512138992965,-1351.171461820266,0.487,-0.028265911401750717
466395,20241113,probe01,406,root,ccs,-2561.871616719147,-2218.670907026654,-1309.3341032734277,0.024,-0.053032412972256776
466395,20241113,probe01,410,root,ccs,-2565.7362722579815,-2214.72382970455,-1295.3883170911483,0.006,0.12301638262153833
466395,20241113,probe01,417,root,ccs,-2569.6009277968164,-2210.7767523824455,-1281.442530908869,0.0,0.1472998779847921
466395,20241113,probe01,422,root,or,-2581.19490941016,-2198.9355050994563,-1239.6051182452502,0.0,0.23168097514790356
466395,20241114,probe00,10,ENT,ENTl3,-4715.703401451313,-3126.564694440873,-4232.2418478068785,0.329,-0.010435917169807737
466395,20241114,probe00,16,PERI 35,PERI2/3,-4707.031781659931,-3125.7976510995945,-4198.4011159951415,0.76,-0.003374169382231529
466395,20241114,probe00,19,PERI 35,PERI2/3,-4704.863877697934,-3125.6058903514777,-4189.940936889452,0.999,0.002417362441341812
466395,20241114,probe00,22,PERI 35,PERI2/3,-4704.863877697934,-3125.6058903514777,-4189.940936889452,0.056,0.00940656974737371
466395,20241114,probe00,26,PERI 35,PERI2/3,-4698.360162657228,-3125.0306078280782,-4164.5603872612,0.36,0.009301246787726923
466395,20241114,probe00,28,PERI 35,PERI2/3,-4700.528068196582,-3125.2223687157193,-4173.020572522481,0.499,-0.007501499864419652
466395,20241114,probe00,31,PERI 35,PERI2/3,-4696.192257117873,-3124.838846940437,-4156.100201999918,0.155,-0.007424436522805736
466395,20241114,probe00,34,PERI 35,PERI2/3,-4698.360162657228,-3125.0306078280782,-4164.5603872612,0.002,0.037783192409797696
466395,20241114,probe00,35,PERI 35,PERI2/3,-4696.192257117873,-3124.838846940437,-4156.100201999918,0.57,-0.008483869543743406
466395,20241114,probe00,38,PERI 35,PERI2/3,-4691.85644919388,-3124.455325444203,-4139.17984378854,0.315,-0.008722431006873466
466395,20241114,probe00,42,PERI 35,PERI2/3,-4691.85644919388,-3124.455325444203,-4139.17984378854,0.092,-0.004573608650935191
466395,20241114,probe00,45,PERI 35,PERI2/3,-4687.52063811517,-3124.071803668921,-4122.259473265976,0.002,0.05846291042327937
466395,20241114,probe00,48,PERI 35,PERI2/3,-4687.52063811517,-3124.071803668921,-4122.259473265976,0.677,0.008822620968987416
466395,20241114,probe00,50,PERI 35,PERI2/3,-4687.52063811517,-3124.071803668921,-4122.259473265976,0.197,0.006671042609252597
466395,20241114,probe00,52,PERI 35,PERI2/3,-4687.52063811517,-3124.071803668921,-4122.259473265976,0.88,-0.0017305198657716454
466395,20241114,probe00,56,PERI 35,PERI2/3,-4687.52063811517,-3124.071803668921,-4122.259473265976,0.0,0.18531029894571616
466395,20241114,probe00,59,PERI 35,PERI2/3,-4685.352732575815,-3123.88004278128,-4113.799288004694,0.0,0.005559613731970885
466395,20241114,probe00,60,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.032,0.015503732652266209
466395,20241114,probe00,61,PERI 35,PERI2/3,-4685.352732575815,-3123.88004278128,-4113.799288004694,0.782,-0.0033007133321869895
466395,20241114,probe00,65,PERI 35,PERI2/3,-4687.52063811517,-3124.071803668921,-4122.259473265976,0.948,0.0015649723686107584
466395,20241114,probe00,68,PERI 35,PERI2/3,-4681.016924651822,-3123.4965212850457,-4096.878929793316,0.851,0.0034214508439681423
466395,20241114,probe00,69,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.961,-0.0037158312998855016
466395,20241114,probe00,70,PERI 35,PERI2/3,-4681.016924651822,-3123.4965212850457,-4096.878929793316,0.135,-0.008462787254721296
466395,20241114,probe00,71,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.06,0.007882165061401984
466395,20241114,probe00,73,PERI 35,PERI2/3,-4681.016924651822,-3123.4965212850457,-4096.878929793316,0.178,-0.008769081772827075
466395,20241114,probe00,74,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.005,0.04590591034246019
466395,20241114,probe00,75,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.769,-0.0055355910734698685
466395,20241114,probe00,76,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.872,0.001986486572909228
466395,20241114,probe00,77,PERI 35,PERI2/3,-4678.8490191124665,-3123.3047603974046,-4088.418744532035,0.259,0.01237175487115121
466395,20241114,probe00,79,PERI 35,PERI2/3,-4683.184830191177,-3123.688282172687,-4105.339115054599,0.821,-0.005808479436973344
466395,20241114,probe00,81,PERI 35,PERI2/3,-4678.8490191124665,-3123.3047603974046,-4088.418744532035,0.44,-0.008932905576110317
