time,accuracy,object,region,subject,date,probe
0.49999999999999156,0.659047619047619,2,Cortex,466394,20241105,probe01
0.49999999999999156,0.3552380952380952,3,Cortex,466394,20241105,probe01
0.5249999999999915,0.7371428571428571,1,Cortex,466394,20241105,probe01
0.5249999999999915,0.6057142857142856,2,Cortex,466394,20241105,probe01
0.5249999999999915,0.42190476190476184,3,Cortex,466394,20241105,probe01
0.5499999999999914,0.7361904761904762,1,Cortex,466394,20241105,probe01
0.5499999999999914,0.6085714285714285,2,Cortex,466394,20241105,probe01
0.5499999999999914,0.3933333333333333,3,Cortex,466394,20241105,probe01
0.5749999999999913,0.7695238095238094,1,Cortex,466394,20241105,probe01
0.5749999999999913,0.6,2,Cortex,466394,20241105,probe01
0.5749999999999913,0.39047619047619037,3,Cortex,466394,20241105,probe01
0.5999999999999912,0.7142857142857143,1,Cortex,466394,20241105,probe01
0.5999999999999912,0.582857142857143,2,Cortex,466394,20241105,probe01
0.5999999999999912,0.41428571428571415,3,Cortex,466394,20241105,probe01
0.6249999999999911,0.7295238095238094,1,Cortex,466394,20241105,probe01
0.6249999999999911,0.6066666666666667,2,Cortex,466394,20241105,probe01
0.6249999999999911,0.4171428571428571,3,Cortex,466394,20241105,probe01
0.649999999999991,0.7342857142857143,1,Cortex,466394,20241105,probe01
0.649999999999991,0.5666666666666667,2,Cortex,466394,20241105,probe01
0.649999999999991,0.3495238095238095,3,Cortex,466394,20241105,probe01
0.6749999999999909,0.7161904761904762,1,Cortex,466394,20241105,probe01
0.6749999999999909,0.5533333333333333,2,Cortex,466394,20241105,probe01
0.6749999999999909,0.37142857142857144,3,Cortex,466394,20241105,probe01
0.6999999999999909,0.6923809523809523,1,Cortex,466394,20241105,probe01
0.6999999999999909,0.5733333333333333,2,Cortex,466394,20241105,probe01
0.6999999999999909,0.38666666666666655,3,Cortex,466394,20241105,probe01
0.7249999999999908,0.6904761904761904,1,Cortex,466394,20241105,probe01
0.7249999999999908,0.5361904761904762,2,Cortex,466394,20241105,probe01
0.7249999999999908,0.35428571428571426,3,Cortex,466394,20241105,probe01
0.7499999999999907,0.7114285714285714,1,Cortex,466394,20241105,probe01
0.7499999999999907,0.5714285714285714,2,Cortex,466394,20241105,probe01
0.7499999999999907,0.4019047619047619,3,Cortex,466394,20241105,probe01
0.7749999999999906,0.6561904761904761,1,Cortex,466394,20241105,probe01
0.7749999999999906,0.5361904761904762,2,Cortex,466394,20241105,probe01
