distance,accuracy,object,region,subject,date,probe
40.0,0.425,3,TEa,466395,20241115,probe00
47.0,0.5,3,TEa,466395,20241115,probe00
54.0,0.5,3,TEa,466395,20241115,probe00
61.0,0.45,3,TEa,466395,20241115,probe00
68.0,0.4,3,TEa,466395,20241115,probe00
75.0,0.6,3,TEa,466395,20241115,probe00
82.0,0.475,3,TEa,466395,20241115,probe00
89.0,0.55,3,TEa,466395,20241115,probe00
96.0,0.55,3,TEa,466395,20241115,probe00
103.0,0.525,3,TEa,466395,20241115,probe00
110.0,0.475,3,TEa,466395,20241115,probe00
117.0,0.425,3,TEa,466395,20241115,probe00
124.0,0.4,3,TEa,466395,20241115,probe00
131.0,0.475,3,TEa,466395,20241115,probe00
138.0,0.35,3,TEa,466395,20241115,probe00
145.0,0.45,3,TEa,466395,20241115,probe00
152.0,0.4,3,TEa,466395,20241115,probe00
159.0,0.325,3,TEa,466395,20241115,probe00
166.0,0.475,3,TEa,466395,20241115,probe00
173.0,0.475,3,TEa,466395,20241115,probe00
180.0,0.475,3,TEa,466395,20241115,probe00
187.0,0.4,3,TEa,466395,20241115,probe00
194.0,0.675,3,TEa,466395,20241115,probe00
201.0,0.55,3,TEa,466395,20241115,probe00
208.0,0.525,3,TEa,466395,20241115,probe00
215.0,0.6,3,TEa,466395,20241115,probe00
222.0,0.4,3,TEa,466395,20241115,probe00
229.0,0.4,3,TEa,466395,20241115,probe00
236.0,0.35,3,TEa,466395,20241115,probe00
243.0,0.5,3,TEa,466395,20241115,probe00
250.0,0.475,3,TEa,466395,20241115,probe00
257.0,0.525,3,TEa,466395,20241115,probe00
264.0,0.55,3,TEa,466395,20241115,probe00
271.0,0.575,3,TEa,466395,20241115,probe00
278.0,0.525,3,TEa,466395,20241115,probe00
-275.0,0.525,1,dCA1,466395,20241115,probe01
-268.0,0.625,1,dCA1,466395,20241115,probe01
-261.0,0.65,1,dCA1,466395,20241115,probe01
-254.0,0.6,1,dCA1,466395,20241115,probe01
-247.0,0.575,1,dCA1,466395,20241115,probe01
-240.0,0.6,1,dCA1,466395,20241115,probe01
-233.0,0.525,1,dCA1,466395,20241115,probe01
-226.0,0.525,1,dCA1,466395,20241115,probe01
-219.0,0.375,1,dCA1,466395,20241115,probe01
-212.0,0.45,1,dCA1,466395,20241115,probe01
-205.0,0.35,1,dCA1,466395,20241115,probe01
-198.0,0.45,1,dCA1,466395,20241115,probe01
-191.0,0.375,1,dCA1,466395,20241115,probe01
-184.0,0.35,1,dCA1,466395,20241115,probe01
-177.0,0.525,1,dCA1,466395,20241115,probe01
-170.0,0.525,1,dCA1,466395,20241115,probe01
-163.0,0.3,1,dCA1,466395,20241115,probe01
-156.0,0.45,1,dCA1,466395,20241115,probe01
-149.0,0.35,1,dCA1,466395,20241115,probe01
-142.0,0.35,1,dCA1,466395,20241115,probe01
-135.0,0.475,1,dCA1,466395,20241115,probe01
-128.0,0.35,1,dCA1,466395,20241115,probe01
-121.0,0.275,1,dCA1,466395,20241115,probe01
-114.0,0.35,1,dCA1,466395,20241115,probe01
-107.0,0.25,1,dCA1,466395,20241115,probe01
-100.0,0.4,1,dCA1,466395,20241115,probe01
-93.0,0.4,1,dCA1,466395,20241115,probe01
-86.0,0.45,1,dCA1,466395,20241115,probe01
-79.0,0.5,1,dCA1,466395,20241115,probe01
-72.0,0.425,1,dCA1,466395,20241115,probe01
-65.0,0.375,1,dCA1,466395,20241115,probe01
-58.0,0.425,1,dCA1,466395,20241115,probe01
-51.0,0.45,1,dCA1,466395,20241115,probe01
-44.0,0.425,1,dCA1,466395,20241115,probe01
-37.0,0.525,1,dCA1,466395,20241115,probe01
-30.0,0.35,1,dCA1,466395,20241115,probe01
-23.0,0.45,1,dCA1,466395,20241115,probe01
-16.0,0.45,1,dCA1,466395,20241115,probe01
-9.0,0.5,1,dCA1,466395,20241115,probe01
-2.0,0.525,1,dCA1,466395,20241115,probe01
5.0,0.475,1,dCA1,466395,20241115,probe01
12.0,0.525,1,dCA1,466395,20241115,probe01
19.0,0.6,1,dCA1,466395,20241115,probe01
26.0,0.6,1,dCA1,466395,20241115,probe01
33.0,0.7,1,dCA1,466395,20241115,probe01
40.0,0.625,1,dCA1,466395,20241115,probe01
47.0,0.65,1,dCA1,466395,20241115,probe01
54.0,0.725,1,dCA1,466395,20241115,probe01
61.0,0.725,1,dCA1,466395,20241115,probe01
68.0,0.775,1,dCA1,466395,20241115,probe01
75.0,0.8,1,dCA1,466395,20241115,probe01
82.0,0.8,1,dCA1,466395,20241115,probe01
89.0,0.8,1,dCA1,466395,20241115,probe01
96.0,0.825,1,dCA1,466395,20241115,probe01
103.0,0.525,1,dCA1,466395,20241115,probe01
110.0,0.625,1,dCA1,466395,20241115,probe01
117.0,0.625,1,dCA1,466395,20241115,probe01
124.0,0.575,1,dCA1,466395,20241115,probe01
131.0,0.575,1,dCA1,466395,20241115,probe01
138.0,0.5,1,dCA1,466395,20241115,probe01
145.0,0.6,1,dCA1,466395,20241115,probe01
152.0,0.6,1,dCA1,466395,20241115,probe01
159.0,0.625,1,dCA1,466395,20241115,probe01
166.0,0.55,1,dCA1,466395,20241115,probe01
173.0,0.35,1,dCA1,466395,20241115,probe01
180.0,0.4,1,dCA1,466395,20241115,probe01
187.0,0.475,1,dCA1,466395,20241115,probe01
194.0,0.5,1,dCA1,466395,20241115,probe01
201.0,0.475,1,dCA1,466395,20241115,probe01
208.0,0.425,1,dCA1,466395,20241115,probe01
215.0,0.425,1,dCA1,466395,20241115,probe01
222.0,0.35,1,dCA1,466395,20241115,probe01
229.0,0.525,1,dCA1,466395,20241115,probe01
236.0,0.55,1,dCA1,466395,20241115,probe01
243.0,0.6,1,dCA1,466395,20241115,probe01
250.0,0.525,1,dCA1,466395,20241115,probe01
257.0,0.575,1,dCA1,466395,20241115,probe01
264.0,0.55,1,dCA1,466395,20241115,probe01
271.0,0.625,1,dCA1,466395,20241115,probe01
278.0,0.575,1,dCA1,466395,20241115,probe01
-275.0,0.4,2,dCA1,466395,20241115,probe01
-268.0,0.4,2,dCA1,466395,20241115,probe01
-261.0,0.4,2,dCA1,466395,20241115,probe01
-254.0,0.475,2,dCA1,466395,20241115,probe01
-247.0,0.425,2,dCA1,466395,20241115,probe01
-240.0,0.45,2,dCA1,466395,20241115,probe01
-233.0,0.275,2,dCA1,466395,20241115,probe01
-226.0,0.45,2,dCA1,466395,20241115,probe01
-219.0,0.525,2,dCA1,466395,20241115,probe01
-212.0,0.675,2,dCA1,466395,20241115,probe01
-205.0,0.6,2,dCA1,466395,20241115,probe01
-198.0,0.475,2,dCA1,466395,20241115,probe01
-191.0,0.625,2,dCA1,466395,20241115,probe01
-184.0,0.625,2,dCA1,466395,20241115,probe01
-177.0,0.55,2,dCA1,466395,20241115,probe01
-170.0,0.55,2,dCA1,466395,20241115,probe01
-163.0,0.65,2,dCA1,466395,20241115,probe01
-156.0,0.675,2,dCA1,466395,20241115,probe01
-149.0,0.55,2,dCA1,466395,20241115,probe01
-142.0,0.55,2,dCA1,466395,20241115,probe01
-135.0,0.775,2,dCA1,466395,20241115,probe01
-128.0,0.8,2,dCA1,466395,20241115,probe01
-121.0,0.65,2,dCA1,466395,20241115,probe01
-114.0,0.625,2,dCA1,466395,20241115,probe01
-107.0,0.675,2,dCA1,466395,20241115,probe01
-100.0,0.65,2,dCA1,466395,20241115,probe01
-93.0,0.65,2,dCA1,466395,20241115,probe01
-86.0,0.7,2,dCA1,466395,20241115,probe01
-79.0,0.65,2,dCA1,466395,20241115,probe01
-72.0,0.575,2,dCA1,466395,20241115,probe01
-65.0,0.7,2,dCA1,466395,20241115,probe01
-58.0,0.725,2,dCA1,466395,20241115,probe01
-51.0,0.675,2,dCA1,466395,20241115,probe01
-44.0,0.775,2,dCA1,466395,20241115,probe01
-37.0,0.75,2,dCA1,466395,20241115,probe01
-30.0,0.75,2,dCA1,466395,20241115,probe01
-23.0,0.7,2,dCA1,466395,20241115,probe01
-16.0,0.725,2,dCA1,466395,20241115,probe01
-9.0,0.65,2,dCA1,466395,20241115,probe01
-2.0,0.625,2,dCA1,466395,20241115,probe01
5.0,0.8,2,dCA1,466395,20241115,probe01
12.0,0.8,2,dCA1,466395,20241115,probe01
19.0,0.85,2,dCA1,466395,20241115,probe01
26.0,0.85,2,dCA1,466395,20241115,probe01
33.0,0.875,2,dCA1,466395,20241115,probe01
40.0,0.925,2,dCA1,466395,20241115,probe01
47.0,0.925,2,dCA1,466395,20241115,probe01
54.0,0.875,2,dCA1,466395,20241115,probe01
61.0,0.85,2,dCA1,466395,20241115,probe01
68.0,0.85,2,dCA1,466395,20241115,probe01
75.0,0.8,2,dCA1,466395,20241115,probe01
82.0,0.85,2,dCA1,466395,20241115,probe01
89.0,0.85,2,dCA1,466395,20241115,probe01
96.0,0.825,2,dCA1,466395,20241115,probe01
103.0,0.75,2,dCA1,466395,20241115,probe01
110.0,0.7,2,dCA1,466395,20241115,probe01
117.0,0.75,2,dCA1,466395,20241115,probe01
124.0,0.575,2,dCA1,466395,20241115,probe01
131.0,0.575,2,dCA1,466395,20241115,probe01
138.0,0.6,2,dCA1,466395,20241115,probe01
145.0,0.625,2,dCA1,466395,20241115,probe01
152.0,0.575,2,dCA1,466395,20241115,probe01
159.0,0.65,2,dCA1,466395,20241115,probe01
166.0,0.65,2,dCA1,466395,20241115,probe01
173.0,0.625,2,dCA1,466395,20241115,probe01
180.0,0.625,2,dCA1,466395,20241115,probe01
187.0,0.65,2,dCA1,466395,20241115,probe01
194.0,0.65,2,dCA1,466395,20241115,probe01
201.0,0.675,2,dCA1,466395,20241115,probe01
208.0,0.675,2,dCA1,466395,20241115,probe01
215.0,0.6,2,dCA1,466395,20241115,probe01
222.0,0.625,2,dCA1,466395,20241115,probe01
229.0,0.525,2,dCA1,466395,20241115,probe01
236.0,0.45,2,dCA1,466395,20241115,probe01
243.0,0.475,2,dCA1,466395,20241115,probe01
250.0,0.425,2,dCA1,466395,20241115,probe01
257.0,0.575,2,dCA1,466395,20241115,probe01
264.0,0.5,2,dCA1,466395,20241115,probe01
271.0,0.5,2,dCA1,466395,20241115,probe01
278.0,0.375,2,dCA1,466395,20241115,probe01
-275.0,0.65,3,dCA1,466395,20241115,probe01
-268.0,0.6,3,dCA1,466395,20241115,probe01
-261.0,0.65,3,dCA1,466395,20241115,probe01
-254.0,0.675,3,dCA1,466395,20241115,probe01
-247.0,0.7,3,dCA1,466395,20241115,probe01
-240.0,0.675,3,dCA1,466395,20241115,probe01
-233.0,0.65,3,dCA1,466395,20241115,probe01
-226.0,0.65,3,dCA1,466395,20241115,probe01
-219.0,0.45,3,dCA1,466395,20241115,probe01
-212.0,0.45,3,dCA1,466395,20241115,probe01
-205.0,0.475,3,dCA1,466395,20241115,probe01
-198.0,0.55,3,dCA1,466395,20241115,probe01
-191.0,0.625,3,dCA1,466395,20241115,probe01
-184.0,0.55,3,dCA1,466395,20241115,probe01
-177.0,0.45,3,dCA1,466395,20241115,probe01
-170.0,0.425,3,dCA1,466395,20241115,probe01
-163.0,0.4,3,dCA1,466395,20241115,probe01
-156.0,0.5,3,dCA1,466395,20241115,probe01
-149.0,0.6,3,dCA1,466395,20241115,probe01
-142.0,0.55,3,dCA1,466395,20241115,probe01
-135.0,0.6,3,dCA1,466395,20241115,probe01
-128.0,0.575,3,dCA1,466395,20241115,probe01
-121.0,0.65,3,dCA1,466395,20241115,probe01
-114.0,0.45,3,dCA1,466395,20241115,probe01
-107.0,0.55,3,dCA1,466395,20241115,probe01
-100.0,0.325,3,dCA1,466395,20241115,probe01
-93.0,0.4,3,dCA1,466395,20241115,probe01
-86.0,0.375,3,dCA1,466395,20241115,probe01
-79.0,0.45,3,dCA1,466395,20241115,probe01
-72.0,0.6,3,dCA1,466395,20241115,probe01
-65.0,0.5,3,dCA1,466395,20241115,probe01
-58.0,0.575,3,dCA1,466395,20241115,probe01
-51.0,0.6,3,dCA1,466395,20241115,probe01
-44.0,0.475,3,dCA1,466395,20241115,probe01
-37.0,0.475,3,dCA1,466395,20241115,probe01
-30.0,0.625,3,dCA1,466395,20241115,probe01
-23.0,0.625,3,dCA1,466395,20241115,probe01
-16.0,0.7,3,dCA1,466395,20241115,probe01
-9.0,0.575,3,dCA1,466395,20241115,probe01
-2.0,0.55,3,dCA1,466395,20241115,probe01
5.0,0.6,3,dCA1,466395,20241115,probe01
12.0,0.55,3,dCA1,466395,20241115,probe01
19.0,0.575,3,dCA1,466395,20241115,probe01
26.0,0.6,3,dCA1,466395,20241115,probe01
33.0,0.575,3,dCA1,466395,20241115,probe01
40.0,0.5,3,dCA1,466395,20241115,probe01
47.0,0.35,3,dCA1,466395,20241115,probe01
54.0,0.45,3,dCA1,466395,20241115,probe01
61.0,0.35,3,dCA1,466395,20241115,probe01
68.0,0.5,3,dCA1,466395,20241115,probe01
75.0,0.475,3,dCA1,466395,20241115,probe01
82.0,0.4,3,dCA1,466395,20241115,probe01
89.0,0.4,3,dCA1,466395,20241115,probe01
96.0,0.475,3,dCA1,466395,20241115,probe01
103.0,0.525,3,dCA1,466395,20241115,probe01
110.0,0.475,3,dCA1,466395,20241115,probe01
117.0,0.4,3,dCA1,466395,20241115,probe01
124.0,0.425,3,dCA1,466395,20241115,probe01
131.0,0.45,3,dCA1,466395,20241115,probe01
138.0,0.425,3,dCA1,466395,20241115,probe01
145.0,0.525,3,dCA1,466395,20241115,probe01
152.0,0.525,3,dCA1,466395,20241115,probe01
159.0,0.525,3,dCA1,466395,20241115,probe01
166.0,0.525,3,dCA1,466395,20241115,probe01
173.0,0.55,3,dCA1,466395,20241115,probe01
180.0,0.625,3,dCA1,466395,20241115,probe01
187.0,0.5,3,dCA1,466395,20241115,probe01
194.0,0.45,3,dCA1,466395,20241115,probe01
201.0,0.325,3,dCA1,466395,20241115,probe01
208.0,0.425,3,dCA1,466395,20241115,probe01
215.0,0.425,3,dCA1,466395,20241115,probe01
222.0,0.475,3,dCA1,466395,20241115,probe01
229.0,0.6,3,dCA1,466395,20241115,probe01
236.0,0.6,3,dCA1,466395,20241115,probe01
243.0,0.575,3,dCA1,466395,20241115,probe01
250.0,0.55,3,dCA1,466395,20241115,probe01
257.0,0.6,3,dCA1,466395,20241115,probe01
264.0,0.525,3,dCA1,466395,20241115,probe01
271.0,0.625,3,dCA1,466395,20241115,probe01
278.0,0.575,3,dCA1,466395,20241115,probe01
-275.0,0.6052631578947368,1,LEC,472975,20250326,probe00
-268.0,0.6052631578947368,1,LEC,472975,20250326,probe00
-261.0,0.7368421052631579,1,LEC,472975,20250326,probe00
-254.0,0.5263157894736842,1,LEC,472975,20250326,probe00
-247.0,0.39473684210526316,1,LEC,472975,20250326,probe00
-240.0,0.47368421052631576,1,LEC,472975,20250326,probe00
-233.0,0.6578947368421053,1,LEC,472975,20250326,probe00
-226.0,0.47368421052631576,1,LEC,472975,20250326,probe00
-219.0,0.5,1,LEC,472975,20250326,probe00
-212.0,0.6052631578947368,1,LEC,472975,20250326,probe00
-205.0,0.5526315789473685,1,LEC,472975,20250326,probe00
-198.0,0.39473684210526316,1,LEC,472975,20250326,probe00
-191.0,0.5263157894736842,1,LEC,472975,20250326,probe00
-184.0,0.6052631578947368,1,LEC,472975,20250326,probe00
-177.0,0.7631578947368421,1,LEC,472975,20250326,probe00
-170.0,0.7105263157894737,1,LEC,472975,20250326,probe00
-163.0,0.6842105263157895,1,LEC,472975,20250326,probe00
-156.0,0.6578947368421053,1,LEC,472975,20250326,probe00
-149.0,0.6842105263157895,1,LEC,472975,20250326,probe00
-142.0,0.5789473684210527,1,LEC,472975,20250326,probe00
-135.0,0.5526315789473685,1,LEC,472975,20250326,probe00
-128.0,0.4473684210526316,1,LEC,472975,20250326,probe00
-121.0,0.5789473684210527,1,LEC,472975,20250326,probe00
-114.0,0.5263157894736842,1,LEC,472975,20250326,probe00
-107.0,0.5263157894736842,1,LEC,472975,20250326,probe00
-100.0,0.5,1,LEC,472975,20250326,probe00
-93.0,0.6578947368421053,1,LEC,472975,20250326,probe00
-86.0,0.47368421052631576,1,LEC,472975,20250326,probe00
-79.0,0.4473684210526316,1,LEC,472975,20250326,probe00
-72.0,0.6052631578947368,1,LEC,472975,20250326,probe00
-65.0,0.5789473684210527,1,LEC,472975,20250326,probe00
-58.0,0.6578947368421053,1,LEC,472975,20250326,probe00
-51.0,0.5263157894736842,1,LEC,472975,20250326,probe00
-44.0,0.5,1,LEC,472975,20250326,probe00
-37.0,0.6052631578947368,1,LEC,472975,20250326,probe00
-30.0,0.5263157894736842,1,LEC,472975,20250326,probe00
-23.0,0.42105263157894735,1,LEC,472975,20250326,probe00
-16.0,0.47368421052631576,1,LEC,472975,20250326,probe00
-9.0,0.5526315789473685,1,LEC,472975,20250326,probe00
-2.0,0.47368421052631576,1,LEC,472975,20250326,probe00
5.0,0.5789473684210527,1,LEC,472975,20250326,probe00
12.0,0.6578947368421053,1,LEC,472975,20250326,probe00
19.0,0.7368421052631579,1,LEC,472975,20250326,probe00
26.0,0.7105263157894737,1,LEC,472975,20250326,probe00
33.0,0.5526315789473685,1,LEC,472975,20250326,probe00
40.0,0.6578947368421053,1,LEC,472975,20250326,probe00
47.0,0.5526315789473685,1,LEC,472975,20250326,probe00
54.0,0.5789473684210527,1,LEC,472975,20250326,probe00
61.0,0.631578947368421,1,LEC,472975,20250326,probe00
68.0,0.6578947368421053,1,LEC,472975,20250326,probe00
75.0,0.7631578947368421,1,LEC,472975,20250326,probe00
82.0,0.7631578947368421,1,LEC,472975,20250326,probe00
89.0,0.6578947368421053,1,LEC,472975,20250326,probe00
96.0,0.7368421052631579,1,LEC,472975,20250326,probe00
103.0,0.7894736842105263,1,LEC,472975,20250326,probe00
110.0,0.7105263157894737,1,LEC,472975,20250326,probe00
117.0,0.7105263157894737,1,LEC,472975,20250326,probe00
124.0,0.6578947368421053,1,LEC,472975,20250326,probe00
131.0,0.7631578947368421,1,LEC,472975,20250326,probe00
138.0,0.7631578947368421,1,LEC,472975,20250326,probe00
145.0,0.7894736842105263,1,LEC,472975,20250326,probe00
152.0,0.7631578947368421,1,LEC,472975,20250326,probe00
159.0,0.7368421052631579,1,LEC,472975,20250326,probe00
166.0,0.6052631578947368,1,LEC,472975,20250326,probe00
173.0,0.631578947368421,1,LEC,472975,20250326,probe00
180.0,0.4473684210526316,1,LEC,472975,20250326,probe00
187.0,0.5789473684210527,1,LEC,472975,20250326,probe00
194.0,0.5789473684210527,1,LEC,472975,20250326,probe00
201.0,0.47368421052631576,1,LEC,472975,20250326,probe00
208.0,0.5526315789473685,1,LEC,472975,20250326,probe00
215.0,0.5263157894736842,1,LEC,472975,20250326,probe00
222.0,0.631578947368421,1,LEC,472975,20250326,probe00
229.0,0.4473684210526316,1,LEC,472975,20250326,probe00
236.0,0.5,1,LEC,472975,20250326,probe00
243.0,0.47368421052631576,1,LEC,472975,20250326,probe00
250.0,0.5789473684210527,1,LEC,472975,20250326,probe00
257.0,0.5263157894736842,1,LEC,472975,20250326,probe00
264.0,0.5526315789473685,1,LEC,472975,20250326,probe00
271.0,0.6578947368421053,1,LEC,472975,20250326,probe00
278.0,0.8421052631578947,1,LEC,472975,20250326,probe00
-275.0,0.6578947368421053,2,LEC,472975,20250326,probe00
-268.0,0.631578947368421,2,LEC,472975,20250326,probe00
-261.0,0.5789473684210527,2,LEC,472975,20250326,probe00
-254.0,0.47368421052631576,2,LEC,472975,20250326,probe00
-247.0,0.39473684210526316,2,LEC,472975,20250326,probe00
-240.0,0.5526315789473685,2,LEC,472975,20250326,probe00
-233.0,0.6578947368421053,2,LEC,472975,20250326,probe00
-226.0,0.5526315789473685,2,LEC,472975,20250326,probe00
-219.0,0.6052631578947368,2,LEC,472975,20250326,probe00
-212.0,0.5263157894736842,2,LEC,472975,20250326,probe00
-205.0,0.5,2,LEC,472975,20250326,probe00
-198.0,0.5263157894736842,2,LEC,472975,20250326,probe00
-191.0,0.4473684210526316,2,LEC,472975,20250326,probe00
-184.0,0.6578947368421053,2,LEC,472975,20250326,probe00
-177.0,0.7368421052631579,2,LEC,472975,20250326,probe00
-170.0,0.7631578947368421,2,LEC,472975,20250326,probe00
-163.0,0.6842105263157895,2,LEC,472975,20250326,probe00
-156.0,0.631578947368421,2,LEC,472975,20250326,probe00
-149.0,0.631578947368421,2,LEC,472975,20250326,probe00
-142.0,0.5789473684210527,2,LEC,472975,20250326,probe00
-135.0,0.5789473684210527,2,LEC,472975,20250326,probe00
-128.0,0.631578947368421,2,LEC,472975,20250326,probe00
-121.0,0.5526315789473685,2,LEC,472975,20250326,probe00
-114.0,0.6052631578947368,2,LEC,472975,20250326,probe00
-107.0,0.5789473684210527,2,LEC,472975,20250326,probe00
-100.0,0.39473684210526316,2,LEC,472975,20250326,probe00
-93.0,0.5263157894736842,2,LEC,472975,20250326,probe00
-86.0,0.5263157894736842,2,LEC,472975,20250326,probe00
-79.0,0.42105263157894735,2,LEC,472975,20250326,probe00
-72.0,0.47368421052631576,2,LEC,472975,20250326,probe00
-65.0,0.3157894736842105,2,LEC,472975,20250326,probe00
-58.0,0.5526315789473685,2,LEC,472975,20250326,probe00
-51.0,0.631578947368421,2,LEC,472975,20250326,probe00
-44.0,0.5,2,LEC,472975,20250326,probe00
-37.0,0.5789473684210527,2,LEC,472975,20250326,probe00
-30.0,0.631578947368421,2,LEC,472975,20250326,probe00
-23.0,0.5263157894736842,2,LEC,472975,20250326,probe00
-16.0,0.4473684210526316,2,LEC,472975,20250326,probe00
-9.0,0.5526315789473685,2,LEC,472975,20250326,probe00
-2.0,0.631578947368421,2,LEC,472975,20250326,probe00
5.0,0.5789473684210527,2,LEC,472975,20250326,probe00
12.0,0.47368421052631576,2,LEC,472975,20250326,probe00
19.0,0.47368421052631576,2,LEC,472975,20250326,probe00
26.0,0.6052631578947368,2,LEC,472975,20250326,probe00
33.0,0.6052631578947368,2,LEC,472975,20250326,probe00
40.0,0.5789473684210527,2,LEC,472975,20250326,probe00
47.0,0.5789473684210527,2,LEC,472975,20250326,probe00
54.0,0.6052631578947368,2,LEC,472975,20250326,probe00
61.0,0.631578947368421,2,LEC,472975,20250326,probe00
68.0,0.7368421052631579,2,LEC,472975,20250326,probe00
75.0,0.8157894736842105,2,LEC,472975,20250326,probe00
82.0,0.7105263157894737,2,LEC,472975,20250326,probe00
89.0,0.6842105263157895,2,LEC,472975,20250326,probe00
96.0,0.6842105263157895,2,LEC,472975,20250326,probe00
103.0,0.8157894736842105,2,LEC,472975,20250326,probe00
110.0,0.7368421052631579,2,LEC,472975,20250326,probe00
117.0,0.7631578947368421,2,LEC,472975,20250326,probe00
124.0,0.7368421052631579,2,LEC,472975,20250326,probe00
131.0,0.6052631578947368,2,LEC,472975,20250326,probe00
138.0,0.5,2,LEC,472975,20250326,probe00
145.0,0.6052631578947368,2,LEC,472975,20250326,probe00
152.0,0.5263157894736842,2,LEC,472975,20250326,probe00
159.0,0.6052631578947368,2,LEC,472975,20250326,probe00
166.0,0.5263157894736842,2,LEC,472975,20250326,probe00
173.0,0.6052631578947368,2,LEC,472975,20250326,probe00
180.0,0.6052631578947368,2,LEC,472975,20250326,probe00
187.0,0.6578947368421053,2,LEC,472975,20250326,probe00
194.0,0.5789473684210527,2,LEC,472975,20250326,probe00
201.0,0.5526315789473685,2,LEC,472975,20250326,probe00
208.0,0.39473684210526316,2,LEC,472975,20250326,probe00
215.0,0.5,2,LEC,472975,20250326,probe00
222.0,0.5526315789473685,2,LEC,472975,20250326,probe00
229.0,0.42105263157894735,2,LEC,472975,20250326,probe00
236.0,0.4473684210526316,2,LEC,472975,20250326,probe00
243.0,0.4473684210526316,2,LEC,472975,20250326,probe00
250.0,0.42105263157894735,2,LEC,472975,20250326,probe00
257.0,0.39473684210526316,2,LEC,472975,20250326,probe00
264.0,0.8157894736842105,2,LEC,472975,20250326,probe00
271.0,0.7105263157894737,2,LEC,472975,20250326,probe00
278.0,0.631578947368421,2,LEC,472975,20250326,probe00
-275.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-268.0,0.5,3,LEC,472975,20250326,probe00
-261.0,0.4473684210526316,3,LEC,472975,20250326,probe00
-254.0,0.39473684210526316,3,LEC,472975,20250326,probe00
-247.0,0.47368421052631576,3,LEC,472975,20250326,probe00
-240.0,0.6052631578947368,3,LEC,472975,20250326,probe00
-233.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-226.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-219.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-212.0,0.42105263157894735,3,LEC,472975,20250326,probe00
-205.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-198.0,0.5,3,LEC,472975,20250326,probe00
-191.0,0.6052631578947368,3,LEC,472975,20250326,probe00
-184.0,0.5,3,LEC,472975,20250326,probe00
-177.0,0.3684210526315789,3,LEC,472975,20250326,probe00
-170.0,0.42105263157894735,3,LEC,472975,20250326,probe00
-163.0,0.34210526315789475,3,LEC,472975,20250326,probe00
-156.0,0.4473684210526316,3,LEC,472975,20250326,probe00
-149.0,0.5,3,LEC,472975,20250326,probe00
-142.0,0.5,3,LEC,472975,20250326,probe00
-135.0,0.4473684210526316,3,LEC,472975,20250326,probe00
-128.0,0.5789473684210527,3,LEC,472975,20250326,probe00
-121.0,0.6578947368421053,3,LEC,472975,20250326,probe00
-114.0,0.6842105263157895,3,LEC,472975,20250326,probe00
-107.0,0.631578947368421,3,LEC,472975,20250326,probe00
-100.0,0.6052631578947368,3,LEC,472975,20250326,probe00
-93.0,0.6578947368421053,3,LEC,472975,20250326,probe00
-86.0,0.5789473684210527,3,LEC,472975,20250326,probe00
-79.0,0.5789473684210527,3,LEC,472975,20250326,probe00
-72.0,0.5526315789473685,3,LEC,472975,20250326,probe00
-65.0,0.39473684210526316,3,LEC,472975,20250326,probe00
-58.0,0.3684210526315789,3,LEC,472975,20250326,probe00
-51.0,0.4473684210526316,3,LEC,472975,20250326,probe00
-44.0,0.47368421052631576,3,LEC,472975,20250326,probe00
-37.0,0.47368421052631576,3,LEC,472975,20250326,probe00
-30.0,0.3684210526315789,3,LEC,472975,20250326,probe00
-23.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-16.0,0.5263157894736842,3,LEC,472975,20250326,probe00
-9.0,0.4473684210526316,3,LEC,472975,20250326,probe00
-2.0,0.39473684210526316,3,LEC,472975,20250326,probe00
5.0,0.3684210526315789,3,LEC,472975,20250326,probe00
12.0,0.3157894736842105,3,LEC,472975,20250326,probe00
19.0,0.4473684210526316,3,LEC,472975,20250326,probe00
26.0,0.42105263157894735,3,LEC,472975,20250326,probe00
33.0,0.3157894736842105,3,LEC,472975,20250326,probe00
40.0,0.4473684210526316,3,LEC,472975,20250326,probe00
47.0,0.5789473684210527,3,LEC,472975,20250326,probe00
54.0,0.47368421052631576,3,LEC,472975,20250326,probe00
61.0,0.5789473684210527,3,LEC,472975,20250326,probe00
68.0,0.5789473684210527,3,LEC,472975,20250326,probe00
75.0,0.5,3,LEC,472975,20250326,probe00
82.0,0.5263157894736842,3,LEC,472975,20250326,probe00
89.0,0.6052631578947368,3,LEC,472975,20250326,probe00
96.0,0.4473684210526316,3,LEC,472975,20250326,probe00
103.0,0.5263157894736842,3,LEC,472975,20250326,probe00
110.0,0.5526315789473685,3,LEC,472975,20250326,probe00
117.0,0.6842105263157895,3,LEC,472975,20250326,probe00
124.0,0.631578947368421,3,LEC,472975,20250326,probe00
131.0,0.6578947368421053,3,LEC,472975,20250326,probe00
138.0,0.5263157894736842,3,LEC,472975,20250326,probe00
145.0,0.5526315789473685,3,LEC,472975,20250326,probe00
152.0,0.7631578947368421,3,LEC,472975,20250326,probe00
159.0,0.5263157894736842,3,LEC,472975,20250326,probe00
