p_expectation_obj1,p_expectation_obj2,p_reward_obj1,p_reward_obj2,diff_obj1,diff_obj2,dprime_obj1,dprime_obj2,p_sound_id,p_ripples,amp_ripples,assembly,region,subject,date,probe
0.0023940237373538675,0.0011512260893996595,0.0011201305343163659,0.37141257028362695,0.47091932196487274,-0.21844169754718815,0.8899607744082162,-0.37629762415882156,0.0418561867661601,,,11,CA1,459601,20240409,probe01
0.8510799604230114,0.8832716380788439,0.015865439541073334,0.03710643937839342,-0.18083575256176315,-0.06482518262739943,-0.4546669287183807,-0.19921008741397725,0.7424269242856736,,,12,CA1,459601,20240409,probe01
0.8102318918956607,0.8984808275473375,0.7434994325943503,0.5396069628776481,0.11540188246000227,0.04379520785148411,0.10037698823313122,0.033870457012253226,0.5048241750981399,0.014756905292982347,-0.049884111239373106,1,PERI,459601,20240410,probe00
0.10638125003470322,0.7323830900799986,0.0432227065006181,0.8566198981483648,-0.093011463606792,-0.06992845484257237,-0.23613593213619088,-0.2467368710478036,0.32624496297042826,0.0020418199572572737,-0.312439109269336,2,PERI,459601,20240410,probe00
0.24929539669010892,0.5772170616823354,0.0712757785286755,0.004480045162735591,0.154384514809021,-0.13787070692221862,0.45503601193564835,-0.4109792736391343,0.0349508261301581,0.0079532162508138,-0.17574274567759784,3,PERI,459601,20240410,probe00
0.874935857300331,0.40705370003755414,0.8309161880585705,0.47396349913487534,-0.04859316006882871,0.10840397285782472,-0.09516612433850395,0.24718408791993562,0.5166739434870012,0.7361576740926039,-0.040701094715789886,4,PERI,459601,20240410,probe00
0.9792183204134326,0.10368118236390067,0.7338567059813803,0.3224237565243748,0.11166462942091462,-0.31780253707675943,0.23564120895883497,-0.7889777656521181,0.21224104469954552,0.006270225808413299,-0.21255524981718307,5,PERI,459601,20240410,probe00
0.8681614421578564,0.36267999859613653,0.0023919826668518107,0.0008946500941816593,2.194395098542491,0.2383082168325168,1.9371264242152522,0.2739455802440377,0.19002982453143746,0.06126769181107006,0.15290056526874807,6,PERI,459601,20240410,probe00
0.9459863933854928,0.7262864644742778,0.11689062592431465,0.28444812037806877,-0.13555834347673668,-0.002200978289742521,-0.24640408352279305,-0.005906246549452631,0.4283395812690167,0.0900500794210427,-0.18953866715904502,7,PERI,459601,20240410,probe00
0.12890745962350714,0.17737050013063171,0.14693670431377248,0.08478774352053231,-0.36308409037716705,-0.07833779369699946,-0.522612803021745,-0.23935159350088864,0.31144750508185537,0.18709725093285878,-0.08515447595145832,8,PERI,459601,20240410,probe00
0.39274975169834414,0.03973761566535827,0.24712747823740933,0.046179858275224306,0.10551860287197304,-0.07397595152362557,0.40466113382471425,-0.3282616522219859,0.1359777532085772,0.0023562751359422762,0.2588221826725665,9,PERI,459601,20240410,probe00
0.6880029640411303,0.02845456673221869,0.7263805112649767,0.10294403793795248,-0.032192407831784994,0.4464625935255082,-0.05871942667886787,0.6504670408952156,0.9199918994741227,0.2747504530902206,0.31501618188409913,10,PERI,459601,20240410,probe00
0.9440099253917345,0.5196429223754964,0.16748019735987862,0.6151389226886639,-0.13974010243174018,-0.03741415195838707,-0.21142378168354758,-0.05535939411984054,0.9218932783531145,0.020368766847389752,0.10774037380301191,11,PERI,459601,20240410,probe00
0.8746813552056272,0.19572152172499457,0.7228086864916905,0.006566473756246638,0.1027776251904694,-0.05990356222629604,0.3769911868787827,-0.26467513220505495,0.16373460103703008,8.537886713133602e-05,0.47282144212207206,1,TEa,459601,20240410,probe00
0.1556886108291492,0.11577902193706335,0.01616771264215744,0.5394743976342294,0.17415483971321893,-0.04745428398834092,0.7868708620695899,-0.2408546252838017,0.5871761462334281,0.0003568672871494538,-0.345503103644049,2,TEa,459601,20240410,probe00
0.27475635781240293,0.3271499317269393,0.009754246560773838,0.00476788210165402,-0.5696646764088349,-0.25113883826073513,-0.9399998612297495,-0.4617033315865476,0.19937789535978134,0.12833541319674513,0.20602859347258348,3,TEa,459601,20240410,probe00
0.40376263784336197,0.8259726350918921,0.0011045074365524377,0.000473775700769008,1.9057801837301935,-0.1281817787635764,1.9544663652192968,-0.12464259388752856,0.8209011396759206,0.21397049973821436,0.07182914253056351,4,TEa,459601,20240410,probe00
0.17966254754910727,0.8831503441949035,0.028685411933917937,0.8684971849464629,-0.7597906791717982,-0.03555668740361151,-1.3539105716657005,-0.06970538477723535,0.793571054016154,0.02433986041425784,-0.15175732597563701,5,TEa,459601,20240410,probe00
0.2668899718831145,0.9487634842975095,6.428740128661126e-05,0.000701266125246458,1.3156017952379135,0.07563561924343637,1.6710865049377865,0.15361435066735832,0.8424112576052603,0.04286064687713009,0.240874723532804,6,TEa,459601,20240410,probe00
0.42225431540864167,0.0055205131201838675,0.0012472064164846808,0.00046749129755963015,0.8547729741861165,-0.11205711379159755,0.9585046891045254,-0.25194509816905536,0.8315255494736837,0.007694635701903096,0.13994131876257968,7,TEa,459601,20240410,probe00
0.8858429449687159,0.4041500695136102,0.1736606721292805,0.15374733030269871,-0.21568767719226556,-0.03679674888281914,-0.49932241260021204,-0.09045224697145499,0.5246548132528261,0.007968664615441101,0.15559117314328386,8,TEa,459601,20240410,probe00
0.921358593429412,0.7556028119692513,0.13562535771890816,0.058344301663954656,-0.08744721439073327,-0.03200711849849941,-0.15099715923097876,-0.08329330768762297,0.26840549467218977,0.03433224757583797,-0.12437459581879991,9,TEa,459601,20240410,probe00
0.9277648918836583,0.11907178903256377,0.322140324276492,0.101063181914682,-0.12888344819292433,0.14346713764527314,-0.15788691556247275,0.29244671093271074,0.6831754235301044,0.16507494346348883,0.10669788882849626,10,TEa,459601,20240410,probe00
