switch,context,distance,position,subject,date,probe,lda_pos,region
1,2,1.0520834113975441,420,478154,20251007,probe00,600,CA1
0,1,1.0689125606588152,430,478154,20251007,probe00,600,CA1
0,2,4.000642557024772,430,478154,20251007,probe00,600,CA1
1,1,0.6441854823885941,430,478154,20251007,probe00,600,CA1
1,2,3.994285935809861,430,478154,20251007,probe00,600,CA1
0,1,-0.8536232269308244,440,478154,20251007,probe00,600,CA1
0,2,2.573052643773336,440,478154,20251007,probe00,600,CA1
1,1,-1.9922391775524315,440,478154,20251007,probe00,600,CA1
1,2,1.7880444996011804,440,478154,20251007,probe00,600,CA1
0,1,-6.005026691323093,450,478154,20251007,probe00,600,CA1
0,2,-1.5655148974051165,450,478154,20251007,probe00,600,CA1
1,1,-7.003338663808698,450,478154,20251007,probe00,600,CA1
1,2,-7.032917311568512,450,478154,20251007,probe00,600,CA1
0,1,-20.23855098097921,460,478154,20251007,probe00,600,CA1
0,2,-37.267737966758396,460,478154,20251007,probe00,600,CA1
1,1,-25.32863837453551,460,478154,20251007,probe00,600,CA1
1,2,-78.73555765615531,460,478154,20251007,probe00,600,CA1
0,1,-80.64438320753389,470,478154,20251007,probe00,600,CA1
0,2,-642.2046377448887,470,478154,20251007,probe00,600,CA1
1,1,-91.60234430452716,470,478154,20251007,probe00,600,CA1
1,2,-800.2736034372348,470,478154,20251007,probe00,600,CA1
0,1,-361.9980776534802,480,478154,20251007,probe00,600,CA1
0,2,-3021.7782500682397,480,478154,20251007,probe00,600,CA1
1,1,-333.18480996054245,480,478154,20251007,probe00,600,CA1
1,2,-2622.969257564586,480,478154,20251007,probe00,600,CA1
0,1,-1424.893055650739,490,478154,20251007,probe00,600,CA1
0,2,-11106.141985100357,490,478154,20251007,probe00,600,CA1
1,1,-1123.4763810675515,490,478154,20251007,probe00,600,CA1
1,2,-7388.5647366691155,490,478154,20251007,probe00,600,CA1
0,1,-4728.136944598297,500,478154,20251007,probe00,600,CA1
0,2,193221.6639781638,500,478154,20251007,probe00,600,CA1
1,1,-3609.142397739431,500,478154,20251007,probe00,600,CA1
1,2,-19311.288094999683,500,478154,20251007,probe00,600,CA1
0,1,-12445.822887276956,510,478154,20251007,probe00,600,CA1
0,2,164406.39367167567,510,478154,20251007,probe00,600,CA1
1,1,-8862.472363547347,510,478154,20251007,probe00,600,CA1
1,2,-35096.16444684594,510,478154,20251007,probe00,600,CA1
0,1,-20219.25245425536,520,478154,20251007,probe00,600,CA1
0,2,148191.5839834438,520,478154,20251007,probe00,600,CA1
1,1,-17727.739518835522,520,478154,20251007,probe00,600,CA1
1,2,-50439.577389062906,520,478154,20251007,probe00,600,CA1
0,1,-27433.011312359304,530,478154,20251007,probe00,600,CA1
0,2,163325.80249991652,530,478154,20251007,probe00,600,CA1
1,1,-19144.487664296565,530,478154,20251007,probe00,600,CA1
1,2,-55383.73304974313,530,478154,20251007,probe00,600,CA1
0,1,-27132.58954511437,540,478154,20251007,probe00,600,CA1
0,2,192344.41900208316,540,478154,20251007,probe00,600,CA1
1,1,-35157.67598346934,540,478154,20251007,probe00,600,CA1
1,2,-37588.72896680512,540,478154,20251007,probe00,600,CA1
0,1,-21090.634275349,550,478154,20251007,probe00,600,CA1
0,2,219297.3136588286,550,478154,20251007,probe00,600,CA1
1,1,-36625.19265800743,550,478154,20251007,probe00,600,CA1
1,2,-16594.972350029922,550,478154,20251007,probe00,600,CA1
0,1,-15678.36424691695,560,478154,20251007,probe00,600,CA1
0,2,-134.95579140813365,560,478154,20251007,probe00,600,CA1
1,1,-19756.029007677935,560,478154,20251007,probe00,600,CA1
1,2,-4652.158504845783,560,478154,20251007,probe00,600,CA1
0,1,-8697.612025947874,570,478154,20251007,probe00,600,CA1
0,2,-17.180524643575872,570,478154,20251007,probe00,600,CA1
1,1,-6332.605441132266,570,478154,20251007,probe00,600,CA1
1,2,-852.2945483025109,570,478154,20251007,probe00,600,CA1
0,1,-908.2876605296386,580,478154,20251007,probe00,600,CA1
0,2,2.275729891607791,580,478154,20251007,probe00,600,CA1
1,1,-657.6185523200722,580,478154,20251007,probe00,600,CA1
1,2,-95.26781687216376,580,478154,20251007,probe00,600,CA1
0,1,-62.58402148081296,590,478154,20251007,probe00,600,CA1
0,2,3.823414464903525,590,478154,20251007,probe00,600,CA1
1,1,-65.08003854436782,590,478154,20251007,probe00,600,CA1
1,2,3.4852444386551573,590,478154,20251007,probe00,600,CA1
0,1,-5.175871615576767,600,478154,20251007,probe00,600,CA1
0,2,5.094062074942988,600,478154,20251007,probe00,600,CA1
1,1,-4.604326328165701,600,478154,20251007,probe00,600,CA1
1,2,4.642314065355567,600,478154,20251007,probe00,600,CA1
0,1,-2.4376357072414803,610,478154,20251007,probe00,600,CA1
0,2,4.304581752067216,610,478154,20251007,probe00,600,CA1
1,1,-3.3579177607901607,610,478154,20251007,probe00,600,CA1
1,2,4.498345508014007,610,478154,20251007,probe00,600,CA1
0,1,-1.6099178839601613,620,478154,20251007,probe00,600,CA1
0,2,4.851192533934414,620,478154,20251007,probe00,600,CA1
1,1,-2.24619853712822,620,478154,20251007,probe00,600,CA1
1,2,4.540301926442296,620,478154,20251007,probe00,600,CA1
0,1,-0.8732799567674608,630,478154,20251007,probe00,600,CA1
0,2,3.673812139900246,630,478154,20251007,probe00,600,CA1
1,1,-1.9039506059946762,630,478154,20251007,probe00,600,CA1
1,2,3.914901597757006,630,478154,20251007,probe00,600,CA1
0,1,0.057478416373245154,640,478154,20251007,probe00,600,CA1
0,2,3.7695075099225948,640,478154,20251007,probe00,600,CA1
1,1,-1.1218736733622494,640,478154,20251007,probe00,600,CA1
1,2,3.659640294274275,640,478154,20251007,probe00,600,CA1
0,1,0.5737218750813589,650,478154,20251007,probe00,600,CA1
0,2,2.9353219328080473,650,478154,20251007,probe00,600,CA1
1,1,1.2936298201453584,650,478154,20251007,probe00,600,CA1
1,2,3.5212129731496433,650,478154,20251007,probe00,600,CA1
0,1,1.2641042347246267,660,478154,20251007,probe00,600,CA1
0,2,3.520865638046299,660,478154,20251007,probe00,600,CA1
1,1,2.379051193952097,660,478154,20251007,probe00,600,CA1
1,2,4.0753852881010175,660,478154,20251007,probe00,600,CA1
0,1,0.8809795839878352,670,478154,20251007,probe00,600,CA1
0,2,4.854373002656648,670,478154,20251007,probe00,600,CA1
1,1,1.8275850711130583,670,478154,20251007,probe00,600,CA1
1,2,4.947552247726597,670,478154,20251007,probe00,600,CA1
0,1,2.7865401850812184,680,478154,20251007,probe00,600,CA1
0,2,2.4882795006217195,680,478154,20251007,probe00,600,CA1
1,1,1.7662143953739189,680,478154,20251007,probe00,600,CA1
1,2,4.057164525616791,680,478154,20251007,probe00,600,CA1
0,1,3.4243484752555897,690,478154,20251007,probe00,600,CA1
0,2,3.2707459845385243,690,478154,20251007,probe00,600,CA1
1,1,2.140873442849349,690,478154,20251007,probe00,600,CA1
1,2,4.820606711540558,690,478154,20251007,probe00,600,CA1
0,1,3.3291064823032817,700,478154,20251007,probe00,600,CA1
0,2,3.562925503271031,700,478154,20251007,probe00,600,CA1
1,1,1.5179659886266856,700,478154,20251007,probe00,600,CA1
1,2,5.2191289634109275,700,478154,20251007,probe00,600,CA1
0,1,4.03692848628064,710,478154,20251007,probe00,600,CA1
0,2,4.08325316285533,710,478154,20251007,probe00,600,CA1
1,1,1.8411340306506894,710,478154,20251007,probe00,600,CA1
1,2,5.838139793042774,710,478154,20251007,probe00,600,CA1
0,1,2.9003643014568157,720,478154,20251007,probe00,600,CA1
0,2,2.9475797909815737,720,478154,20251007,probe00,600,CA1
1,1,1.6404753186175494,720,478154,20251007,probe00,600,CA1
1,2,4.983971237072796,720,478154,20251007,probe00,600,CA1
0,1,3.0581112251056903,730,478154,20251007,probe00,600,CA1
0,2,2.4198918948104917,730,478154,20251007,probe00,600,CA1
1,1,3.7390789880647324,730,478154,20251007,probe00,600,CA1
1,2,4.604965742905708,730,478154,20251007,probe00,600,CA1
0,1,3.235157133627523,740,478154,20251007,probe00,600,CA1
0,2,4.217267069771779,740,478154,20251007,probe00,600,CA1
1,1,3.6447885715435584,740,478154,20251007,probe00,600,CA1
1,2,5.4222992417715385,740,478154,20251007,probe00,600,CA1
0,1,2.5469562662844267,750,478154,20251007,probe00,600,CA1
0,2,4.40452827152218,750,478154,20251007,probe00,600,CA1
1,1,3.5756951164568043,750,478154,20251007,probe00,600,CA1
1,2,5.835193903033662,750,478154,20251007,probe00,600,CA1
0,1,3.2239035869950685,760,478154,20251007,probe00,600,CA1
0,2,3.3592390437132864,760,478154,20251007,probe00,600,CA1
1,1,-41.38956741837115,760,478154,20251007,probe00,600,CA1
1,2,4.489225980693014,760,478154,20251007,probe00,600,CA1
0,1,2.3327783918691667,770,478154,20251007,probe00,600,CA1
0,2,1.6800349208799576,770,478154,20251007,probe00,600,CA1
1,1,-42.71356768961542,770,478154,20251007,probe00,600,CA1
1,2,3.036058228580655,770,478154,20251007,probe00,600,CA1
0,1,3.1636081082607506,780,478154,20251007,probe00,600,CA1
0,2,1.5665212342660353,780,478154,20251007,probe00,600,CA1
1,1,-44.48527056049736,780,478154,20251007,probe00,600,CA1
1,2,-45.59406006201326,780,478154,20251007,probe00,600,CA1
0,1,4.190976832036626,790,478154,20251007,probe00,600,CA1
0,2,1.9026551028382594,790,478154,20251007,probe00,600,CA1
1,1,-46.763207984535214,790,478154,20251007,probe00,600,CA1
1,2,-47.404047757232206,790,478154,20251007,probe00,600,CA1
0,1,1.975288477654955,800,478154,20251007,probe00,600,CA1
0,2,0.9015555756224967,800,478154,20251007,probe00,600,CA1
1,1,-49.193919454196326,800,478154,20251007,probe00,600,CA1
1,2,-50.15120795228004,800,478154,20251007,probe00,600,CA1
0,1,1.7199039057563044,810,478154,20251007,probe00,600,CA1
0,2,-0.1794528129174493,810,478154,20251007,probe00,600,CA1
1,1,-49.20974079125744,810,478154,20251007,probe00,600,CA1
1,2,-51.569563714420624,810,478154,20251007,probe00,600,CA1
0,1,0.1999403539147602,820,478154,20251007,probe00,600,CA1
0,2,0.443655744733021,820,478154,20251007,probe00,600,CA1
1,1,-0.3071327510455164,820,478154,20251007,probe00,600,CA1
1,2,-48.915554263075514,820,478154,20251007,probe00,600,CA1
0,1,0.22127530909957185,830,478154,20251007,probe00,600,CA1
0,2,1.2804635840811365,830,478154,20251007,probe00,600,CA1
1,1,1.218153405700693,830,478154,20251007,probe00,600,CA1
1,2,-46.67088927916059,830,478154,20251007,probe00,600,CA1
0,1,-1.6427114009842787,840,478154,20251007,probe00,600,CA1
0,2,0.5501101011971641,840,478154,20251007,probe00,600,CA1
1,1,0.25518020437397737,840,478154,20251007,probe00,600,CA1
1,2,1.4039943852612968,840,478154,20251007,probe00,600,CA1
0,1,-2.4003943501248077,850,478154,20251007,probe00,600,CA1
0,2,0.298629117558328,850,478154,20251007,probe00,600,CA1
1,1,-0.3316641436005316,850,478154,20251007,probe00,600,CA1
1,2,1.245210680722291,850,478154,20251007,probe00,600,CA1
0,1,-4.324342188724722,860,478154,20251007,probe00,600,CA1
0,2,-0.7722279418820556,860,478154,20251007,probe00,600,CA1
1,1,-0.13942435895350558,860,478154,20251007,probe00,600,CA1
1,2,1.2478044560431854,860,478154,20251007,probe00,600,CA1
0,1,-4.023237713543247,870,478154,20251007,probe00,600,CA1
0,2,-1.2540086492947533,870,478154,20251007,probe00,600,CA1
1,1,-2.0687421637948455,870,478154,20251007,probe00,600,CA1
1,2,1.4459668910323398,870,478154,20251007,probe00,600,CA1
0,1,-3.708033374454064,880,478154,20251007,probe00,600,CA1
0,2,-2.1663104544538148,880,478154,20251007,probe00,600,CA1
1,1,-2.8851919434343,880,478154,20251007,probe00,600,CA1
1,2,0.8103056463743767,880,478154,20251007,probe00,600,CA1
0,1,-3.797719885509403,890,478154,20251007,probe00,600,CA1
0,2,-2.176959846241067,890,478154,20251007,probe00,600,CA1
1,1,-4.8960856343558214,890,478154,20251007,probe00,600,CA1
1,2,0.974354787988464,890,478154,20251007,probe00,600,CA1
0,1,-2.74762759061171,900,478154,20251007,probe00,600,CA1
0,2,-1.7834757587934376,900,478154,20251007,probe00,600,CA1
1,1,-29.166768637710796,900,478154,20251007,probe00,600,CA1
1,2,0.04576060114783436,900,478154,20251007,probe00,600,CA1
0,1,-4.711465892647407,910,478154,20251007,probe00,600,CA1
0,2,-1.724228345360883,910,478154,20251007,probe00,600,CA1
1,1,-268.0599263461832,910,478154,20251007,probe00,600,CA1
1,2,-5.10346922928512,910,478154,20251007,probe00,600,CA1
0,1,-15.093871596666325,920,478154,20251007,probe00,600,CA1
0,2,-2.7398432281949825,920,478154,20251007,probe00,600,CA1
1,1,-592.7379935484801,920,478154,20251007,probe00,600,CA1
1,2,-26.81790504460414,920,478154,20251007,probe00,600,CA1
0,1,-51.149066604569356,930,478154,20251007,probe00,600,CA1
0,2,-5.619917951467956,930,478154,20251007,probe00,600,CA1
1,1,-1025.1139131656012,930,478154,20251007,probe00,600,CA1
1,2,-65.32004145947678,930,478154,20251007,probe00,600,CA1
0,1,-79.64195543350678,940,478154,20251007,probe00,600,CA1
0,2,-7.918445423392717,940,478154,20251007,probe00,600,CA1
1,1,-335.6601027409234,940,478154,20251007,probe00,600,CA1
1,2,-95.74416935417298,940,478154,20251007,probe00,600,CA1
0,1,-69.48457677273517,950,478154,20251007,probe00,600,CA1
0,2,-6.326045015677249,950,478154,20251007,probe00,600,CA1
1,1,-131.9192239821584,950,478154,20251007,probe00,600,CA1
1,2,-64.3549604690478,950,478154,20251007,probe00,600,CA1
0,1,-18.302284723592432,960,478154,20251007,probe00,600,CA1
0,2,-3.3391952102125075,960,478154,20251007,probe00,600,CA1
1,1,-56.35809818346907,960,478154,20251007,probe00,600,CA1
1,2,-17.98079794638862,960,478154,20251007,probe00,600,CA1
0,1,-4.85848481226075,970,478154,20251007,probe00,600,CA1
0,2,-1.095433410199122,970,478154,20251007,probe00,600,CA1
1,1,-35.507656084502564,970,478154,20251007,probe00,600,CA1
1,2,-2.8467828055503905,970,478154,20251007,probe00,600,CA1
0,1,-2.8879094012015987,980,478154,20251007,probe00,600,CA1
0,2,0.6527720332798219,980,478154,20251007,probe00,600,CA1
1,1,-32.31170374457758,980,478154,20251007,probe00,600,CA1
1,2,-1.3136650690915939,980,478154,20251007,probe00,600,CA1
0,1,-3.1694520205052084,990,478154,20251007,probe00,600,CA1
0,2,0.29788199418418576,990,478154,20251007,probe00,600,CA1
1,1,-30.58215019872377,990,478154,20251007,probe00,600,CA1
1,2,-0.18869935813495559,990,478154,20251007,probe00,600,CA1
0,1,-2.730479496187766,1000,478154,20251007,probe00,600,CA1
0,2,1.2714132103863918,1000,478154,20251007,probe00,600,CA1
1,1,-0.03602112227100055,1000,478154,20251007,probe00,600,CA1
1,2,0.34687108187543586,1000,478154,20251007,probe00,600,CA1
0,1,-1.839519270622649,1010,478154,20251007,probe00,600,CA1
0,2,1.6270301277642525,1010,478154,20251007,probe00,600,CA1
1,1,0.3017993523944558,1010,478154,20251007,probe00,600,CA1
1,2,0.7212162057559459,1010,478154,20251007,probe00,600,CA1
0,1,-2.766855569633777,1020,478154,20251007,probe00,600,CA1
0,2,2.104382296187737,1020,478154,20251007,probe00,600,CA1
1,1,2.583307808192375,1020,478154,20251007,probe00,600,CA1
1,2,1.3603138132797519,1020,478154,20251007,probe00,600,CA1
0,1,-2.169470589862493,1030,478154,20251007,probe00,600,CA1
0,2,2.236413028754009,1030,478154,20251007,probe00,600,CA1
1,1,1.9804389949358918,1030,478154,20251007,probe00,600,CA1
1,2,1.5621502757593735,1030,478154,20251007,probe00,600,CA1
0,1,-1.6971472646571406,1040,478154,20251007,probe00,600,CA1
0,2,2.4116325774144434,1040,478154,20251007,probe00,600,CA1
1,1,3.4172825935485656,1040,478154,20251007,probe00,600,CA1
1,2,1.5783202579884228,1040,478154,20251007,probe00,600,CA1
0,1,-0.03316877252043868,1050,478154,20251007,probe00,600,CA1
0,2,3.36939701454772,1050,478154,20251007,probe00,600,CA1
1,1,4.533492364327914,1050,478154,20251007,probe00,600,CA1
1,2,2.101772524975941,1050,478154,20251007,probe00,600,CA1
0,1,-0.713443639343203,1060,478154,20251007,probe00,600,CA1
0,2,4.172476158384451,1060,478154,20251007,probe00,600,CA1
1,1,4.147814731156065,1060,478154,20251007,probe00,600,CA1
1,2,3.0243427024269423,1060,478154,20251007,probe00,600,CA1
0,1,0.5598632902191508,1070,478154,20251007,probe00,600,CA1
0,2,4.664879054720454,1070,478154,20251007,probe00,600,CA1
1,1,3.6945522956388595,1070,478154,20251007,probe00,600,CA1
1,2,3.6268401644919495,1070,478154,20251007,probe00,600,CA1
0,1,1.6350237783666344,1080,478154,20251007,probe00,600,CA1
0,2,5.222514413457828,1080,478154,20251007,probe00,600,CA1
1,1,2.8289988371836845,1080,478154,20251007,probe00,600,CA1
1,2,-22.387000718816722,1080,478154,20251007,probe00,600,CA1
0,1,2.4431048680038927,1090,478154,20251007,probe00,600,CA1
0,2,6.88180969166004,1090,478154,20251007,probe00,600,CA1
1,1,4.288165443888276,1090,478154,20251007,probe00,600,CA1
1,2,-22.189288238965396,1090,478154,20251007,probe00,600,CA1
0,1,3.0813986824116624,1100,478154,20251007,probe00,600,CA1
0,2,7.912000630290033,1100,478154,20251007,probe00,600,CA1
1,1,4.665469562390389,1100,478154,20251007,probe00,600,CA1
1,2,-22.44425484593785,1100,478154,20251007,probe00,600,CA1
0,1,3.402387297625388,1110,478154,20251007,probe00,600,CA1
0,2,8.523415874200424,1110,478154,20251007,probe00,600,CA1
1,1,4.899600186229815,1110,478154,20251007,probe00,600,CA1
1,2,-23.703690242785193,1110,478154,20251007,probe00,600,CA1
0,1,4.486318155379401,1120,478154,20251007,probe00,600,CA1
0,2,7.189451608840807,1120,478154,20251007,probe00,600,CA1
1,1,5.485049383652654,1120,478154,20251007,probe00,600,CA1
1,2,-58.40192076120955,1120,478154,20251007,probe00,600,CA1
0,1,4.5844663578073535,1130,478154,20251007,probe00,600,CA1
0,2,6.933621049560964,1130,478154,20251007,probe00,600,CA1
1,1,5.79035499594344,1130,478154,20251007,probe00,600,CA1
1,2,-63.36521830325098,1130,478154,20251007,probe00,600,CA1
0,1,5.4067701018367025,1140,478154,20251007,probe00,600,CA1
0,2,7.241423548281846,1140,478154,20251007,probe00,600,CA1
1,1,7.277565757123747,1140,478154,20251007,probe00,600,CA1
1,2,-31.54084153344057,1140,478154,20251007,probe00,600,CA1
0,1,7.322338973426003,1150,478154,20251007,probe00,600,CA1
0,2,6.024849855869716,1150,478154,20251007,probe00,600,CA1
1,1,7.653213598849708,1150,478154,20251007,probe00,600,CA1
1,2,-32.44206785361308,1150,478154,20251007,probe00,600,CA1
0,1,7.871985129640024,1160,478154,20251007,probe00,600,CA1
0,2,4.372123103075367,1160,478154,20251007,probe00,600,CA1
1,1,8.588657596121676,1160,478154,20251007,probe00,600,CA1
1,2,-31.01650554558924,1160,478154,20251007,probe00,600,CA1
0,1,6.9234521452030044,1170,478154,20251007,probe00,600,CA1
0,2,2.6856497176224883,1170,478154,20251007,probe00,600,CA1
1,1,9.370125675887543,1170,478154,20251007,probe00,600,CA1
1,2,-29.675722736071364,1170,478154,20251007,probe00,600,CA1
0,1,5.905647134683807,1180,478154,20251007,probe00,600,CA1
0,2,3.9343152365411123,1180,478154,20251007,probe00,600,CA1
1,1,9.29274316640582,1180,478154,20251007,probe00,600,CA1
1,2,5.712353528744557,1180,478154,20251007,probe00,600,CA1
0,1,-72.80991641961367,1190,478154,20251007,probe00,600,CA1
0,2,3.6496981543511304,1190,478154,20251007,probe00,600,CA1
1,1,9.666692673292697,1190,478154,20251007,probe00,600,CA1
1,2,6.074457000805087,1190,478154,20251007,probe00,600,CA1
0,1,-75.87584349965174,1200,478154,20251007,probe00,600,CA1
0,2,1.8742674883564874,1200,478154,20251007,probe00,600,CA1
1,1,8.730289225209155,1200,478154,20251007,probe00,600,CA1
1,2,5.330411478229733,1200,478154,20251007,probe00,600,CA1
0,1,-76.97184736604922,1210,478154,20251007,probe00,600,CA1
0,2,2.0927624035657293,1210,478154,20251007,probe00,600,CA1
1,1,-33.227076830451225,1210,478154,20251007,probe00,600,CA1
1,2,5.637880739999649,1210,478154,20251007,probe00,600,CA1
0,1,-77.67688427765734,1220,478154,20251007,probe00,600,CA1
0,2,3.1294142134367258,1220,478154,20251007,probe00,600,CA1
1,1,-37.537037249160726,1220,478154,20251007,probe00,600,CA1
1,2,4.595781239062522,1220,478154,20251007,probe00,600,CA1
0,1,-75.67218750355254,1230,478154,20251007,probe00,600,CA1
0,2,3.602284715198902,1230,478154,20251007,probe00,600,CA1
1,1,-37.6959714162011,1230,478154,20251007,probe00,600,CA1
1,2,4.169079403994235,1230,478154,20251007,probe00,600,CA1
0,1,-73.01013079779676,1240,478154,20251007,probe00,600,CA1
0,2,0.6796089630308316,1240,478154,20251007,probe00,600,CA1
1,1,-35.8629749375105,1240,478154,20251007,probe00,600,CA1
1,2,4.167324246163538,1240,478154,20251007,probe00,600,CA1
0,1,0.22496158297408328,1250,478154,20251007,probe00,600,CA1
0,2,0.159501251488457,1250,478154,20251007,probe00,600,CA1
1,1,-35.53011644116364,1250,478154,20251007,probe00,600,CA1
1,2,3.2795647525862703,1250,478154,20251007,probe00,600,CA1
0,1,-0.9129775256330056,1260,478154,20251007,probe00,600,CA1
0,2,0.013601629018065609,1260,478154,20251007,probe00,600,CA1
1,1,-36.03861740514181,1260,478154,20251007,probe00,600,CA1
1,2,1.6017081261280433,1260,478154,20251007,probe00,600,CA1
0,1,-2.1555112822403766,1270,478154,20251007,probe00,600,CA1
0,2,-0.39247575723784534,1270,478154,20251007,probe00,600,CA1
1,1,0.7708950838511486,1270,478154,20251007,probe00,600,CA1
1,2,0.40348663176313493,1270,478154,20251007,probe00,600,CA1
0,1,-2.2899019033353665,1280,478154,20251007,probe00,600,CA1
0,2,-0.42309152405668665,1280,478154,20251007,probe00,600,CA1
1,1,0.4949709736304089,1280,478154,20251007,probe00,600,CA1
1,2,0.26023528932290974,1280,478154,20251007,probe00,600,CA1
0,1,-2.1992683814337344,1290,478154,20251007,probe00,600,CA1
0,2,-1.1020386942619127,1290,478154,20251007,probe00,600,CA1
1,1,0.2966569711962104,1290,478154,20251007,probe00,600,CA1
1,2,-0.07379285271448979,1290,478154,20251007,probe00,600,CA1
0,1,-1.5540631839234484,1300,478154,20251007,probe00,600,CA1
0,2,0.8817496333269752,1300,478154,20251007,probe00,600,CA1
1,1,-0.4059046884738912,1300,478154,20251007,probe00,600,CA1
1,2,-1.6087449052538232,1300,478154,20251007,probe00,600,CA1
0,1,-1.2551607623658747,1310,478154,20251007,probe00,600,CA1
0,2,-0.4635882668009893,1310,478154,20251007,probe00,600,CA1
1,1,-0.9074232468684804,1310,478154,20251007,probe00,600,CA1
1,2,-1.6802446266645976,1310,478154,20251007,probe00,600,CA1
0,1,-0.5854227952316703,1320,478154,20251007,probe00,600,CA1
0,2,-0.32259294393639987,1320,478154,20251007,probe00,600,CA1
1,1,-1.499955254265111,1320,478154,20251007,probe00,600,CA1
1,2,-0.510139962265526,1320,478154,20251007,probe00,600,CA1
0,1,-0.5524691489400587,1330,478154,20251007,probe00,600,CA1
0,2,-1.3601814522434574,1330,478154,20251007,probe00,600,CA1
1,1,-1.922573222854277,1330,478154,20251007,probe00,600,CA1
1,2,-0.16792237249776623,1330,478154,20251007,probe00,600,CA1
0,1,-1.0111113638327573,1340,478154,20251007,probe00,600,CA1
0,2,-3.672842525235957,1340,478154,20251007,probe00,600,CA1
1,1,-2.394380161381322,1340,478154,20251007,probe00,600,CA1
1,2,-0.39205472512481454,1340,478154,20251007,probe00,600,CA1
0,1,-2.3437884522255525,1350,478154,20251007,probe00,600,CA1
0,2,-4.237081033124332,1350,478154,20251007,probe00,600,CA1
1,1,-3.287964251325687,1350,478154,20251007,probe00,600,CA1
1,2,-1.7586644098288562,1350,478154,20251007,probe00,600,CA1
0,1,-10.491343552841801,1360,478154,20251007,probe00,600,CA1
0,2,-6.725092265167325,1360,478154,20251007,probe00,600,CA1
1,1,-35.60329543351862,1360,478154,20251007,probe00,600,CA1
1,2,-3.605349308861836,1360,478154,20251007,probe00,600,CA1
0,1,-167.4054119761019,1370,478154,20251007,probe00,600,CA1
0,2,-12.971900586134158,1370,478154,20251007,probe00,600,CA1
1,1,-57.78534699965812,1370,478154,20251007,probe00,600,CA1
1,2,-36.34803206759662,1370,478154,20251007,probe00,600,CA1
0,1,-1884.1077276034484,1380,478154,20251007,probe00,600,CA1
0,2,-63.746905989171196,1380,478154,20251007,probe00,600,CA1
1,1,-380.44148866457715,1380,478154,20251007,probe00,600,CA1
1,2,-134.4332617247192,1380,478154,20251007,probe00,600,CA1
0,1,-7145.3621491938775,1390,478154,20251007,probe00,600,CA1
0,2,-515.7837436560028,1390,478154,20251007,probe00,600,CA1
1,1,-1278.907478892964,1390,478154,20251007,probe00,600,CA1
1,2,-635.1563359072478,1390,478154,20251007,probe00,600,CA1
0,1,-21090.20326224164,1400,478154,20251007,probe00,600,CA1
0,2,-2057.9285735440676,1400,478154,20251007,probe00,600,CA1
1,1,-3737.4350509876303,1400,478154,20251007,probe00,600,CA1
1,2,-5412.875550785824,1400,478154,20251007,probe00,600,CA1
0,1,-40583.66987205683,1410,478154,20251007,probe00,600,CA1
0,2,-5097.403440404859,1410,478154,20251007,probe00,600,CA1
1,1,-10155.325060302166,1410,478154,20251007,probe00,600,CA1
1,2,16473.021654214972,1410,478154,20251007,probe00,600,CA1
0,1,-39720.445202686176,1420,478154,20251007,probe00,600,CA1
0,2,-22525.725962605182,1420,478154,20251007,probe00,600,CA1
1,1,-16983.907958485423,1420,478154,20251007,probe00,600,CA1
1,2,-7656.852812200578,1420,478154,20251007,probe00,600,CA1
0,1,-17296.216630713145,1430,478154,20251007,probe00,600,CA1
0,2,-46887.257326563005,1430,478154,20251007,probe00,600,CA1
1,1,-17156.35638051725,1430,478154,20251007,probe00,600,CA1
1,2,-18219.153524332516,1430,478154,20251007,probe00,600,CA1
0,1,-10982.292174809238,1440,478154,20251007,probe00,600,CA1
0,2,-54996.434203047094,1440,478154,20251007,probe00,600,CA1
1,1,-15305.003884128366,1440,478154,20251007,probe00,600,CA1
1,2,-66715.6753026773,1440,478154,20251007,probe00,600,CA1
0,1,-6119.1400203138355,1450,478154,20251007,probe00,600,CA1
0,2,-39134.95246107848,1450,478154,20251007,probe00,600,CA1
1,1,-12065.760575352184,1450,478154,20251007,probe00,600,CA1
1,2,-66073.12609009651,1450,478154,20251007,probe00,600,CA1
0,1,-2774.4866524339136,1460,478154,20251007,probe00,600,CA1
0,2,-18570.107973860846,1460,478154,20251007,probe00,600,CA1
1,1,-4550.336183076176,1460,478154,20251007,probe00,600,CA1
1,2,4782.062892325608,1460,478154,20251007,probe00,600,CA1
0,1,-546.5674821716651,1470,478154,20251007,probe00,600,CA1
0,2,-4502.165590489366,1470,478154,20251007,probe00,600,CA1
1,1,-936.6431029190691,1470,478154,20251007,probe00,600,CA1
1,2,37533.4437490571,1470,478154,20251007,probe00,600,CA1
0,1,[-16.34159686  -0.71728827  -0.84538108],30,478154,20251008,probe00,600,Cortex
0,2,[-17.44352194  -0.80030253  -0.75059853],30,478154,20251008,probe00,600,Cortex
1,0,[-15.81362124  -0.39559191  -1.16344237],30,478154,20251008,probe00,600,Cortex
1,1,[-17.24346826  -0.75695571  -0.79515176],30,478154,20251008,probe00,600,Cortex
1,2,[-17.09272513  -0.74561175  -0.80810602],30,478154,20251008,probe00,600,Cortex
2,0,[-16.99012974  -0.83825657  -0.71985867],30,478154,20251008,probe00,600,Cortex
0,1,[-16.04398482  -0.63729442  -0.92665949],40,478154,20251008,probe00,600,Cortex
