time,accuracy,region
0.12500000000000178,0.448,PERI
0.12500000000000178,0.44,PERI
0.12500000000000178,0.48,PERI
0.12500000000000178,0.456,PERI
0.12500000000000178,0.432,PERI
0.12500000000000178,0.352,PERI
0.12500000000000178,0.456,PERI
0.12500000000000178,0.464,PERI
0.12500000000000178,0.472,PERI
0.12500000000000178,0.4,PERI
0.12500000000000178,0.352,PERI
0.12500000000000178,0.368,PERI
0.12500000000000178,0.432,PERI
0.12500000000000178,0.528,PERI
0.12500000000000178,0.528,PERI
0.12500000000000178,0.44,PERI
0.12500000000000178,0.328,PERI
0.12500000000000178,0.496,PERI
0.12500000000000178,0.344,PERI
0.12500000000000178,0.408,PERI
0.12500000000000178,0.288,PERI
0.12500000000000178,0.32,PERI
0.12500000000000178,0.472,PERI
0.12500000000000178,0.44,PERI
0.12500000000000178,0.464,PERI
0.12500000000000178,0.416,PERI
0.12500000000000178,0.488,PERI
0.12500000000000178,0.432,PERI
0.12500000000000178,0.4,PERI
0.12500000000000178,0.528,PERI
0.12500000000000178,0.456,PERI
0.12500000000000178,0.288,PERI
0.12500000000000178,0.384,PERI
0.12500000000000178,0.448,PERI
0.12500000000000178,0.368,PERI
0.12500000000000178,0.376,PERI
0.12500000000000178,0.448,PERI
0.12500000000000178,0.408,PERI
0.12500000000000178,0.432,PERI
0.12500000000000178,0.392,PERI
0.12500000000000178,0.432,PERI
0.12500000000000178,0.472,PERI
0.12500000000000178,0.464,PERI
0.12500000000000178,0.376,PERI
0.12500000000000178,0.456,PERI
0.12500000000000178,0.384,PERI
0.12500000000000178,0.344,PERI
0.12500000000000178,0.472,PERI
0.12500000000000178,0.4,PERI
0.12500000000000178,0.424,PERI
0.12500000000000178,0.336,PERI
0.12500000000000178,0.424,PERI
0.12500000000000178,0.448,PERI
0.12500000000000178,0.72,TEa
0.12500000000000178,0.608,TEa
0.12500000000000178,0.648,TEa
0.12500000000000178,0.624,TEa
0.12500000000000178,0.544,TEa
0.12500000000000178,0.616,TEa
0.12500000000000178,0.616,TEa
0.12500000000000178,0.632,TEa
0.12500000000000178,0.632,TEa
0.12500000000000178,0.672,TEa
0.12500000000000178,0.568,TEa
0.12500000000000178,0.704,TEa
0.12500000000000178,0.576,TEa
0.12500000000000178,0.512,TEa
0.12500000000000178,0.72,TEa
0.12500000000000178,0.464,TEa
0.12500000000000178,0.592,TEa
0.12500000000000178,0.536,TEa
0.12500000000000178,0.696,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.536,TEa
0.12500000000000178,0.672,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.576,TEa
0.12500000000000178,0.56,TEa
0.12500000000000178,0.624,TEa
0.12500000000000178,0.568,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.488,TEa
0.12500000000000178,0.656,TEa
0.12500000000000178,0.624,TEa
0.12500000000000178,0.688,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.552,TEa
0.12500000000000178,0.632,TEa
0.12500000000000178,0.648,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.568,TEa
0.12500000000000178,0.504,TEa
0.12500000000000178,0.696,TEa
0.12500000000000178,0.528,TEa
0.12500000000000178,0.536,TEa
0.12500000000000178,0.384,TEa
0.12500000000000178,0.48,TEa
0.12500000000000178,0.616,TEa
0.12500000000000178,0.408,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.568,TEa
0.12500000000000178,0.576,TEa
0.12500000000000178,0.504,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.616,TEa
0.12500000000000178,0.464,TEa
0.12500000000000178,0.648,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.56,TEa
0.12500000000000178,0.624,TEa
0.12500000000000178,0.576,TEa
0.12500000000000178,0.6,TEa
0.12500000000000178,0.712,TEa
0.12500000000000178,0.448,TEa
0.12500000000000178,0.616,TEa
0.12500000000000178,0.592,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.48,TEa
0.12500000000000178,0.576,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.552,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.6,TEa
0.12500000000000178,0.616,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.688,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.64,TEa
0.12500000000000178,0.688,TEa
0.12500000000000178,0.592,TEa
0.12500000000000178,0.544,TEa
0.12500000000000178,0.536,TEa
0.12500000000000178,0.592,TEa
0.12500000000000178,0.608,TEa
0.12500000000000178,0.584,TEa
0.12500000000000178,0.536,TEa
0.12500000000000178,0.68,TEa
0.12500000000000178,0.624,TEa
0.12500000000000178,0.672,TEa
0.12500000000000178,0.568,TEa
0.12500000000000178,0.552,TEa
0.12500000000000178,0.496,TEa
0.12500000000000178,0.656,TEa
0.12500000000000178,0.664,TEa
0.12500000000000178,0.688,TEa
0.12500000000000178,0.528,TEa
0.12500000000000178,0.688,TEa
0.12500000000000178,0.592,TEa
0.12500000000000178,0.68,TEa
0.12500000000000178,0.632,TEa
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.12500000000000178,0.632,VIS
0.1750000000000016,0.448,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.456,PERI
0.1750000000000016,0.352,PERI
0.1750000000000016,0.512,PERI
0.1750000000000016,0.352,PERI
0.1750000000000016,0.352,PERI
0.1750000000000016,0.336,PERI
0.1750000000000016,0.472,PERI
0.1750000000000016,0.4,PERI
0.1750000000000016,0.4,PERI
0.1750000000000016,0.344,PERI
0.1750000000000016,0.424,PERI
0.1750000000000016,0.376,PERI
0.1750000000000016,0.512,PERI
0.1750000000000016,0.368,PERI
0.1750000000000016,0.512,PERI
0.1750000000000016,0.488,PERI
0.1750000000000016,0.384,PERI
0.1750000000000016,0.472,PERI
0.1750000000000016,0.448,PERI
0.1750000000000016,0.456,PERI
0.1750000000000016,0.576,PERI
0.1750000000000016,0.392,PERI
0.1750000000000016,0.408,PERI
0.1750000000000016,0.488,PERI
0.1750000000000016,0.408,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.352,PERI
0.1750000000000016,0.424,PERI
0.1750000000000016,0.52,PERI
0.1750000000000016,0.416,PERI
0.1750000000000016,0.376,PERI
0.1750000000000016,0.44,PERI
0.1750000000000016,0.528,PERI
0.1750000000000016,0.4,PERI
0.1750000000000016,0.328,PERI
0.1750000000000016,0.48,PERI
0.1750000000000016,0.496,PERI
0.1750000000000016,0.512,PERI
0.1750000000000016,0.472,PERI
0.1750000000000016,0.376,PERI
0.1750000000000016,0.48,PERI
0.1750000000000016,0.432,PERI
0.1750000000000016,0.376,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.4,PERI
0.1750000000000016,0.376,PERI
0.1750000000000016,0.52,PERI
0.1750000000000016,0.448,PERI
0.1750000000000016,0.304,PERI
0.1750000000000016,0.448,PERI
0.1750000000000016,0.432,PERI
0.1750000000000016,0.552,PERI
0.1750000000000016,0.36,PERI
0.1750000000000016,0.44,PERI
0.1750000000000016,0.424,PERI
0.1750000000000016,0.344,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.384,PERI
0.1750000000000016,0.408,PERI
0.1750000000000016,0.456,PERI
0.1750000000000016,0.36,PERI
0.1750000000000016,0.336,PERI
0.1750000000000016,0.448,PERI
0.1750000000000016,0.352,PERI
0.1750000000000016,0.448,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.384,PERI
0.1750000000000016,0.392,PERI
0.1750000000000016,0.448,PERI
0.1750000000000016,0.384,PERI
0.1750000000000016,0.352,PERI
0.1750000000000016,0.392,PERI
0.1750000000000016,0.496,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.456,PERI
0.1750000000000016,0.28,PERI
0.1750000000000016,0.304,PERI
0.1750000000000016,0.376,PERI
0.1750000000000016,0.488,PERI
0.1750000000000016,0.424,PERI
0.1750000000000016,0.344,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.344,PERI
0.1750000000000016,0.48,PERI
0.1750000000000016,0.416,PERI
0.1750000000000016,0.36,PERI
0.1750000000000016,0.392,PERI
0.1750000000000016,0.4,PERI
0.1750000000000016,0.36,PERI
0.1750000000000016,0.368,PERI
0.1750000000000016,0.544,PERI
0.1750000000000016,0.384,PERI
0.1750000000000016,0.52,PERI
0.1750000000000016,0.464,PERI
0.1750000000000016,0.336,PERI
0.1750000000000016,0.408,PERI
0.1750000000000016,0.344,PERI
0.1750000000000016,0.632,TEa
0.1750000000000016,0.656,TEa
0.1750000000000016,0.568,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.584,TEa
0.1750000000000016,0.72,TEa
0.1750000000000016,0.528,TEa
0.1750000000000016,0.456,TEa
0.1750000000000016,0.632,TEa
0.1750000000000016,0.616,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.528,TEa
0.1750000000000016,0.6,TEa
0.1750000000000016,0.624,TEa
0.1750000000000016,0.752,TEa
0.1750000000000016,0.624,TEa
0.1750000000000016,0.656,TEa
0.1750000000000016,0.528,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.56,TEa
0.1750000000000016,0.64,TEa
0.1750000000000016,0.696,TEa
0.1750000000000016,0.472,TEa
0.1750000000000016,0.68,TEa
0.1750000000000016,0.552,TEa
0.1750000000000016,0.688,TEa
0.1750000000000016,0.608,TEa
0.1750000000000016,0.584,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.68,TEa
0.1750000000000016,0.616,TEa
0.1750000000000016,0.56,TEa
0.1750000000000016,0.576,TEa
0.1750000000000016,0.648,TEa
0.1750000000000016,0.696,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.656,TEa
0.1750000000000016,0.624,TEa
0.1750000000000016,0.68,TEa
0.1750000000000016,0.616,TEa
0.1750000000000016,0.528,TEa
0.1750000000000016,0.648,TEa
0.1750000000000016,0.624,TEa
0.1750000000000016,0.648,TEa
0.1750000000000016,0.728,TEa
0.1750000000000016,0.68,TEa
0.1750000000000016,0.68,TEa
0.1750000000000016,0.408,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.584,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.6,TEa
0.1750000000000016,0.624,TEa
0.1750000000000016,0.704,TEa
0.1750000000000016,0.616,TEa
0.1750000000000016,0.544,TEa
0.1750000000000016,0.728,TEa
0.1750000000000016,0.656,TEa
0.1750000000000016,0.656,TEa
0.1750000000000016,0.616,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.696,TEa
0.1750000000000016,0.72,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.56,TEa
0.1750000000000016,0.624,TEa
0.1750000000000016,0.648,TEa
0.1750000000000016,0.712,TEa
0.1750000000000016,0.696,TEa
0.1750000000000016,0.672,TEa
0.1750000000000016,0.6,TEa
0.1750000000000016,0.6,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.512,TEa
0.1750000000000016,0.608,TEa
0.1750000000000016,0.648,TEa
0.1750000000000016,0.592,TEa
0.1750000000000016,0.712,TEa
0.1750000000000016,0.704,TEa
0.1750000000000016,0.584,TEa
0.1750000000000016,0.504,TEa
0.1750000000000016,0.544,TEa
0.1750000000000016,0.592,TEa
0.1750000000000016,0.712,TEa
0.1750000000000016,0.6,TEa
0.1750000000000016,0.552,TEa
0.1750000000000016,0.464,TEa
0.1750000000000016,0.608,TEa
0.1750000000000016,0.544,TEa
0.1750000000000016,0.528,TEa
0.1750000000000016,0.552,TEa
0.1750000000000016,0.592,TEa
0.1750000000000016,0.696,TEa
0.1750000000000016,0.608,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.704,TEa
0.1750000000000016,0.664,TEa
0.1750000000000016,0.68,TEa
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.1750000000000016,0.632,VIS
0.22500000000000187,0.44,PERI
0.22500000000000187,0.304,PERI
0.22500000000000187,0.36,PERI
0.22500000000000187,0.424,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.4,PERI
0.22500000000000187,0.512,PERI
0.22500000000000187,0.464,PERI
0.22500000000000187,0.416,PERI
0.22500000000000187,0.44,PERI
0.22500000000000187,0.416,PERI
0.22500000000000187,0.504,PERI
0.22500000000000187,0.336,PERI
0.22500000000000187,0.464,PERI
0.22500000000000187,0.36,PERI
0.22500000000000187,0.504,PERI
0.22500000000000187,0.464,PERI
0.22500000000000187,0.48,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.544,PERI
0.22500000000000187,0.36,PERI
0.22500000000000187,0.48,PERI
0.22500000000000187,0.392,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.48,PERI
0.22500000000000187,0.512,PERI
0.22500000000000187,0.424,PERI
0.22500000000000187,0.416,PERI
0.22500000000000187,0.416,PERI
0.22500000000000187,0.432,PERI
0.22500000000000187,0.448,PERI
0.22500000000000187,0.464,PERI
0.22500000000000187,0.36,PERI
0.22500000000000187,0.392,PERI
0.22500000000000187,0.376,PERI
0.22500000000000187,0.336,PERI
0.22500000000000187,0.44,PERI
0.22500000000000187,0.392,PERI
0.22500000000000187,0.488,PERI
0.22500000000000187,0.416,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.312,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.496,PERI
0.22500000000000187,0.432,PERI
0.22500000000000187,0.44,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.568,PERI
0.22500000000000187,0.448,PERI
0.22500000000000187,0.336,PERI
0.22500000000000187,0.456,PERI
0.22500000000000187,0.6,PERI
0.22500000000000187,0.448,PERI
0.22500000000000187,0.464,PERI
0.22500000000000187,0.352,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.368,PERI
0.22500000000000187,0.344,PERI
0.22500000000000187,0.352,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.448,PERI
0.22500000000000187,0.32,PERI
0.22500000000000187,0.504,PERI
0.22500000000000187,0.432,PERI
0.22500000000000187,0.56,PERI
0.22500000000000187,0.376,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.376,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.512,PERI
0.22500000000000187,0.304,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.432,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.52,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.4,PERI
0.22500000000000187,0.48,PERI
0.22500000000000187,0.352,PERI
0.22500000000000187,0.4,PERI
0.22500000000000187,0.464,PERI
0.22500000000000187,0.424,PERI
0.22500000000000187,0.336,PERI
0.22500000000000187,0.472,PERI
0.22500000000000187,0.384,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.448,PERI
0.22500000000000187,0.44,PERI
0.22500000000000187,0.376,PERI
0.22500000000000187,0.456,PERI
0.22500000000000187,0.368,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.408,PERI
0.22500000000000187,0.424,PERI
0.22500000000000187,0.648,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.576,TEa
0.22500000000000187,0.744,TEa
0.22500000000000187,0.576,TEa
0.22500000000000187,0.592,TEa
0.22500000000000187,0.68,TEa
0.22500000000000187,0.656,TEa
0.22500000000000187,0.624,TEa
0.22500000000000187,0.728,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.616,TEa
0.22500000000000187,0.608,TEa
0.22500000000000187,0.56,TEa
0.22500000000000187,0.632,TEa
0.22500000000000187,0.68,TEa
0.22500000000000187,0.52,TEa
0.22500000000000187,0.656,TEa
0.22500000000000187,0.592,TEa
0.22500000000000187,0.696,TEa
0.22500000000000187,0.592,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.712,TEa
0.22500000000000187,0.712,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.712,TEa
0.22500000000000187,0.68,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.552,TEa
0.22500000000000187,0.592,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.584,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.56,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.688,TEa
0.22500000000000187,0.688,TEa
0.22500000000000187,0.624,TEa
0.22500000000000187,0.608,TEa
0.22500000000000187,0.664,TEa
0.22500000000000187,0.552,TEa
0.22500000000000187,0.688,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.704,TEa
0.22500000000000187,0.656,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.608,TEa
0.22500000000000187,0.68,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.616,TEa
0.22500000000000187,0.592,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.688,TEa
0.22500000000000187,0.616,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.6,TEa
0.22500000000000187,0.568,TEa
0.22500000000000187,0.672,TEa
0.22500000000000187,0.696,TEa
0.22500000000000187,0.656,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.584,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.56,TEa
0.22500000000000187,0.608,TEa
0.22500000000000187,0.688,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.576,TEa
0.22500000000000187,0.576,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.504,TEa
0.22500000000000187,0.696,TEa
0.22500000000000187,0.592,TEa
0.22500000000000187,0.632,TEa
0.22500000000000187,0.608,TEa
0.22500000000000187,0.576,TEa
0.22500000000000187,0.624,TEa
0.22500000000000187,0.704,TEa
0.22500000000000187,0.624,TEa
0.22500000000000187,0.608,TEa
0.22500000000000187,0.552,TEa
0.22500000000000187,0.68,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.632,TEa
0.22500000000000187,0.584,TEa
0.22500000000000187,0.648,TEa
0.22500000000000187,0.632,TEa
0.22500000000000187,0.688,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.64,TEa
0.22500000000000187,0.704,TEa
0.22500000000000187,0.656,TEa
0.22500000000000187,0.744,TEa
0.22500000000000187,0.568,TEa
0.22500000000000187,0.528,TEa
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.712,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
0.22500000000000187,0.704,VIS
